Angle1,x1,y1,Angle2,x2,y2,Angle3,x3,y3
-23.3,392,-910,1.581590776,23,833,-2.43360041,-17,400
-23.34,390,-904,1.444122154,21,833,-2.470614737,-17,394
-23.09,388,-910,1.169136594,17,833,-2.470614737,-17,394
-23.34,390,-904,1.44933965,21,830,-2.470614737,-17,394
-22.91,382,-904,1.59113655,23,828,-2.191366276,-15,392
-23.12,386,-904,1.858701581,27,832,-2.180253351,-15,394
-23.03,386,-908,1.58349076,23,832,-1.583144969,-11,398
-22.88,384,-910,1.452838972,21,828,-2.495922492,-17,390
-22.45,376,-910,1.594987194,23,826,-2.508771676,-17,388
-22.51,378,-912,1.459888544,21,824,-2.508771676,-17,388
-22.66,380,-910,1.721106101,25,832,-2.202593011,-15,390
-22.86,382,-906,1.445857141,21,832,-2.202593011,-15,390
-22.77,382,-910,1.725250841,25,830,-2.213935314,-15,388
-22.83,384,-912,1.58730445,23,830,-2.495922492,-17,390
-22.6,378,-908,1.44933965,21,830,-2.789121113,-19,390
-22.79,384,-914,1.17336121,17,830,-2.202593011,-15,390
-22.56,378,-910,1.729415586,25,828,-1.938955811,-13,384
-22.66,380,-910,1.719041188,25,833,-2.521753755,-17,386
-22.68,382,-914,1.574036209,23,837,-2.789121113,-19,390
-22.73,382,-912,1.300394667,19,837,-1.909147969,-13,390
-22.56,378,-910,1.719041188,25,833,-2.191366276,-15,392
-22.36,376,-914,1.300394667,19,837,-1.938955811,-13,384
-22.2,373,-914,1.308206831,19,832,-2.260496625,-15,380
-21.98,369,-914,1.714926185,25,835,-2.290604686,-15,375
-21.94,369,-916,1.444122154,21,833,-1.959350046,-13,380
-22.05,371,-916,1.303508312,19,835,-2.272444419,-15,378
-21.7,365,-917,1.577804452,23,835,-2.260496625,-15,380
-21.94,369,-916,1.3066369,19,833,-2.272444419,-15,378
-21.98,369,-914,1.158018242,17,841,-2.284519116,-15,376
-21.83,367,-916,1.3066369,19,833,-2.290604686,-15,375
-21.98,369,-914,1.710830831,25,837,-2.284519116,-15,376
-21.6,363,-917,1.430390698,21,841,-2.588731616,-17,376
-21.81,367,-917,1.433799028,21,839,-2.284519116,-15,376
-21.51,361,-916,1.570285918,23,839,-2.006843043,-13,371
-21.23,357,-919,1.303508312,19,835,-2.623571758,-17,371
-21.3,359,-921,1.303508312,19,835,-2.931717064,-19,371
-21.49,361,-917,1.303508312,19,835,-2.327809646,-15,369
-21.04,355,-923,1.433799028,21,839,-2.327809646,-15,369
-21.23,357,-919,1.570285918,23,839,-2.623571758,-17,371
-21.12,355,-919,1.426998531,21,843,-2.652125937,-17,367
-21.16,355,-917,1.426998531,21,843,-2.353291363,-15,365
-21.01,353,-919,1.56283868,23,843,-2.366242458,-15,363
-20.82,351,-923,1.291142333,19,843,-2.37933681,-15,361
-20.75,349,-921,1.158018242,17,841,-2.392576806,-15,359
-20.64,347,-921,1.56283868,23,843,-2.062386902,-13,361
-20.64,347,-921,1.29729586,19,839,-2.392576806,-15,359
-21.12,355,-919,1.152537981,17,845,-2.085474587,-13,357
-20.6,347,-923,1.291142333,19,843,-2.073866518,-13,359
-20.54,345,-921,1.56283868,23,843,-2.726304619,-17,357
-20.63,349,-927,1.282020709,19,849,-2.073866518,-13,359
-20.56,347,-925,1.559141482,23,845,-2.121091437,-13,351
-20.2,341,-927,1.288087406,19,845,-2.073866518,-13,359
-20.09,339,-927,1.285046898,19,847,-2.44704292,-15,351
-19.94,337,-929,1.426998531,21,843,-2.121091437,-13,351
-20.13,339,-925,1.155271614,17,843,-2.772835993,-17,351
-19.87,335,-927,1.288087406,19,845,-1.815680441,-11,347
-19.83,335,-929,1.423622411,21,845,-2.772835993,-17,351
-19.72,333,-929,1.420262225,21,847,-2.475216024,-15,347
-19.7,332,-927,1.276010881,19,853,-1.847605945,-11,341
-19.72,333,-929,1.416917861,21,849,-2.157945406,-13,345
-19.52,330,-931,1.273027043,19,855,-2.183234195,-13,341
-19.67,332,-929,1.413589207,21,851,-1.815680441,-11,347
-19.63,332,-931,1.410276153,21,853,-2.533552964,-15,339
-19.56,330,-929,1.279008736,19,851,-2.183234195,-13,341
-18.82,318,-933,1.285046898,19,847,-2.54856912,-15,337
-18.71,316,-933,1.423622411,21,845,-1.897655511,-11,332
-18.78,318,-935,1.420262225,21,847,-1.909147969,-11,330
-18.93,320,-933,1.537320413,23,857,-2.58689943,-15,332
-18.75,316,-931,1.537320413,23,857,-2.579141469,-15,333
-18.89,320,-935,1.276010881,19,853,-2.235631668,-13,333
-18.93,320,-933,1.410276153,21,853,-2.579141469,-15,333
-18.75,318,-937,1.400429499,21,859,-1.897655511,-11,332
-18.89,320,-935,1.273027043,19,855,-2.602556117,-15,330
-18.53,314,-937,1.270057126,19,857,-2.602556117,-15,330
-18.53,314,-937,1.276010881,19,853,-1.909147969,-11,330
-18.53,314,-937,1.139061578,17,855,-2.650683485,-15,324
-18.42,312,-937,1.410276153,21,853,-1.920780421,-11,328
-18.45,312,-935,1.537320413,23,857,-2.269676045,-13,328
-18.64,316,-937,1.133758837,17,859,-2.602556117,-15,330
-18.49,312,-933,1.273027043,19,855,-2.283585742,-13,326
-18.56,314,-935,1.276010881,19,853,-2.283585742,-13,326
-18.53,314,-937,1.133758837,17,859,-1.571742239,-9,328
-18.38,312,-939,1.400429499,21,859,-1.897655511,-11,332
-18.56,314,-935,1.133758837,17,859,-2.94898702,-17,330
-18.53,314,-937,1.537320413,23,857,-2.650683485,-15,324
-18.34,310,-935,1.270057126,19,857,-2.340971309,-13,318
-18.16,308,-939,1.540914753,23,855,-2.683768884,-15,320
-18.16,308,-939,1.267101031,19,859,-2.297666888,-13,324
-18.05,306,-939,1.267101031,19,859,-2.683768884,-15,320
-18.38,312,-939,1.526637282,23,863,-2.634444604,-15,326
-18.38,312,-939,1.258314727,19,865,-1.920780421,-11,328
-18.42,312,-937,1.526637282,23,863,-2.667123657,-15,322
-18.16,308,-939,1.400429499,21,859,-2.311922673,-13,322
-17.64,298,-937,1.406978589,21,855,-1.981134921,-11,318
-17.61,298,-939,1.136404022,17,857,-2.370758786,-13,314
-17.65,300,-943,1.537320413,23,857,-2.700623022,-15,318
-17.75,300,-937,1.267101031,19,859,-1.993663663,-11,316
-17.57,298,-941,1.128505233,17,863,-2.370758786,-13,314
-17.5,298,-945,1.264158663,19,861,-2.370758786,-13,314
-17.57,298,-941,1.131125936,17,861,-2.032218654,-11,310
-17.43,296,-943,1.133758837,17,859,-2.385938451,-13,312
-17.57,298,-941,1.128505233,17,863,-2.370758786,-13,314
-17.58,300,-947,1.393941084,21,863,-2.416888155,-13,308
-17.72,302,-945,1.258314727,19,865,-1.981134921,-11,318
-17.72,300,-939,1.51610157,23,869,-2.370758786,-13,314
-17.57,298,-941,1.246787435,19,873,-2.032218654,-11,310
-17.15,291,-943,1.120715477,17,869,-1.673747138,-9,308
-17.21,292,-943,1.261229927,19,863,-1.718353983,-9,300
-16.53,281,-947,1.267101031,19,859,-3.243284699,-17,300
-16.34,277,-945,1.406978589,21,855,-2.142715154,-11,294
-16.78,285,-945,1.258314727,19,865,-3.735650391,-19,291
-16.64,283,-947,1.120715477,17,869,-2.481258999,-13,300
-16.78,285,-945,1.249649416,19,871,-2.464847154,-13,302
-16.56,281,-945,1.252524564,19,869,-2.497890721,-13,298
-16.15,273,-943,1.258314727,19,865,-1.373262725,-7,292
-15.86,269,-947,1.261229927,19,863,-2.179750895,-11,289
-16.05,273,-949,1.261229927,19,863,-2.157377464,-11,292
-16.08,273,-947,1.381142933,21,871,-2.940684592,-15,292
-16.26,275,-943,0.991175257,15,867,-2.194925991,-11,287
-15.86,269,-947,1.390719366,21,865,-2.164784091,-11,291
-15.68,267,-951,1.125896645,17,865,-1.416917861,-7,283
-15.54,265,-953,1.25541297,19,867,-1.796138952,-9,287
-15.71,267,-949,0.986624264,15,871,-2.241745421,-11,281
-15.4,263,-955,1.128505233,17,863,-2.241745421,-11,281
-15.66,265,-945,1.384320392,21,869,-3.055586312,-15,281
-15.6,265,-949,1.113032511,17,875,-2.59350038,-13,287
-15.84,271,-955,1.246787435,19,873,-2.630106513,-13,283
-15.65,267,-953,1.113032511,17,875,-2.630106513,-13,283
-15.03,257,-957,1.252524564,19,869,-2.648799565,-13,281
-14.92,255,-957,1.249649416,19,871,-2.746394255,-13,271
-15.43,263,-953,1.252524564,19,869,-2.766781931,-13,269
-15.06,257,-955,1.120715477,17,869,-2.307367601,-11,273
-15.32,261,-953,1.246787435,19,873,-2.706506539,-13,275
-15.14,259,-957,1.374831566,21,875,-1.874461179,-9,275
-15.17,259,-955,1.381142933,21,871,-3.14495011,-15,273
-15.14,259,-957,1.249649416,19,871,-2.324377536,-11,271
-15.06,257,-955,1.249649416,19,871,-2.324377536,-11,271
-15.2,259,-953,1.373262725,21,876,-2.706506539,-13,275
-15.2,259,-953,1.363924342,21,882,-1.888183591,-9,273
-14.98,255,-953,1.243938532,19,875,-2.766781931,-13,269
-14.7,250,-953,1.252524564,19,869,-2.376945256,-11,265
-14.47,246,-953,0.984364401,15,873,-1.945142213,-9,265
-14.67,250,-955,1.243938532,19,875,-1.916239891,-9,269
-14.95,255,-955,1.367022995,21,880,-1.888183591,-9,273
-15.02,257,-958,0.844432496,13,882,-2.80847831,-13,265
-14.59,248,-953,1.113032511,17,875,-2.359160616,-11,267
-14.22,242,-955,1.11558177,17,873,-1.990167596,-9,259
-14.33,244,-955,1.243938532,19,875,-2.413330789,-11,261
-14.84,253,-955,0.978759775,15,878,-1.513118018,-7,265
-14.7,250,-953,0.98099395,15,876,-2.376945256,-11,265
-14.4,246,-958,0.978759775,15,878,-1.990167596,-9,259
-14.18,242,-958,1.10923039,17,878,-1.974929393,-9,261
-14.08,240,-957,1.113032511,17,875,-2.021360214,-9,255
-14.18,242,-958,1.239689501,19,878,-2.47004552,-11,255
-13.77,234,-955,1.236872901,19,880,-2.021360214,-9,255
-13.74,234,-957,0.976535752,15,880,-2.941458116,-13,253
-13.45,230,-962,1.111762245,17,876,-2.078365385,-9,248
-13.27,226,-958,1.10923039,17,878,-1.643276812,-7,244
-13.47,230,-960,1.242518956,19,876,-2.095247665,-9,246
-13.51,230,-957,0.976535752,15,880,-2.539674511,-11,248
-13.63,232,-957,0.972117888,15,884,-1.61678653,-7,248
-13.51,230,-957,1.104201115,17,882,-2.539674511,-11,248
-13.36,228,-960,0.976535752,15,880,-2.5193834,-11,250
-13.33,228,-962,0.972117888,15,884,-2.095247665,-9,246
-13.5,230,-958,1.101703539,17,884,-3.049753338,-13,244
-13.29,226,-957,1.363924342,21,882,-2.581252661,-11,244
-12.72,216,-957,1.111762245,17,876,-2.165610189,-9,238
-12.91,220,-960,0.976535752,15,880,-2.129848222,-9,242
-12.93,220,-958,1.234069069,19,882,-2.624213891,-11,240
-12.79,218,-960,1.101703539,17,884,-2.147580406,-9,240
-12.91,220,-960,1.231277918,19,884,-3.126487214,-13,238
-12.93,220,-958,0.850215434,13,876,-2.602556117,-11,242
-12.91,220,-960,1.10671004,17,880,-1.670649365,-7,240
-13.11,224,-962,1.228499363,19,886,-1.684680378,-7,238
-13.11,224,-962,1.094278136,17,890,-2.602556117,-11,242
-13.05,222,-958,1.35776898,21,886,-3.049753338,-13,244
-12.38,212,-966,1.10671004,17,880,-2.221561938,-9,232
-12.18,208,-964,0.976535752,15,880,-2.240860259,-9,230
-12.2,208,-962,1.10671004,17,880,-2.260496625,-9,228
-12.63,216,-964,0.846351382,13,880,-2.221561938,-9,232
-12.4,212,-964,1.101703539,17,884,-2.221561938,-9,232
-12.52,214,-964,1.094278136,17,890,-2.668628329,-11,236
-12.4,212,-964,1.35776898,21,886,-2.183945121,-9,236
-12.26,210,-966,1.236872901,19,880,-2.240860259,-9,230
-12.03,205,-962,1.10923039,17,878,-2.81136702,-11,224
-12.23,208,-960,0.967739814,15,888,-2.260496625,-9,228
-12.29,210,-964,0.969923911,15,886,-1.758524448,-7,228
-12.18,208,-964,0.844432496,13,882,-1.267396022,-5,226
-11.87,203,-966,0.840620708,13,886,-2.786527053,-11,226
-11.78,201,-964,0.974321813,15,882,-2.81136702,-11,224
-11.92,203,-962,0.842522291,13,884,-1.290224335,-5,222
-11.89,203,-964,1.101703539,17,884,-2.300819634,-9,224
-11.98,205,-966,1.214792564,19,896,-2.240860259,-9,230
-11.78,201,-964,1.096742125,17,888,-2.321525161,-9,222
-11.55,197,-964,0.840620708,13,886,-2.342606528,-9,220
-11.53,197,-966,1.231277918,19,884,-2.915315299,-11,216
-11.66,199,-964,0.967739814,15,888,-2.364074058,-9,218
-11.8,201,-962,0.965565529,15,890,-1.789906423,-7,224
-11.3,193,-966,1.096742125,17,888,-1.839136523,-7,218
-11.46,195,-962,0.969923911,15,886,-3.509018383,-13,212
-11.21,191,-964,1.096742125,17,888,-2.430902653,-9,212
-11.32,193,-964,1.096742125,17,888,-2.385938451,-9,216
-10.82,185,-968,1.104201115,17,882,-2.970223662,-11,212
-11.21,191,-964,1.096742125,17,888,-2.430902653,-9,212
-11.39,195,-968,1.228499363,19,886,-2.385938451,-9,216
-11.14,191,-970,1.094278136,17,890,-2.385938451,-9,216
-11.05,189,-968,1.35776898,21,886,-2.454025936,-9,210
-10.73,183,-966,1.236872901,19,880,-3.593557785,-13,207
-11.07,189,-966,1.099217234,17,886,-1.936795857,-7,207
-11.32,193,-964,0.965565529,15,890,-3.593557785,-13,207
-10.91,187,-970,1.091825192,17,892,-1.363924342,-5,210
-10.61,181,-966,0.969923911,15,886,-2.538538662,-9,203
-10.71,183,-968,1.217509404,19,894,-2.4895471,-9,207
-10.71,183,-968,1.354712083,21,888,-1.936795857,-7,207
-10.48,179,-968,0.967739814,15,888,-2.563764216,-9,201
-10.59,181,-968,1.096742125,17,888,-3.101656777,-11,203
-10.68,183,-970,1.34562341,21,894,-2.589495792,-9,199
-10.21,175,-972,0.967739814,15,888,-1.42497094,-5,201
-10.36,177,-968,0.965565529,15,890,-2.014594077,-7,199
-10.66,183,-972,1.086952145,17,896,-2.589495792,-9,199
-10.34,177,-970,0.829389049,13,898,-1.410937521,-5,203
-10.25,175,-968,1.214792564,19,896,-2.035029698,-7,197
-10.07,173,-974,0.836843175,13,890,-2.014594077,-7,199
-9.98,171,-972,0.834967111,13,892,-2.014594077,-7,199
-10.36,177,-968,1.217509404,19,894,-2.035029698,-7,197
-10.07,173,-974,1.339631731,21,898,-2.615748759,-9,197
-9.88,169,-970,1.091825192,17,892,-1.46879728,-5,195
-9.77,167,-970,0.842522291,13,884,-1.515404356,-5,189
-9.69,166,-972,1.096742125,17,888,-1.515404356,-5,189
-9.82,169,-976,1.220238421,19,892,-2.669883519,-9,193
-9.44,162,-974,0.838727688,13,888,-2.166909616,-7,185
-9.44,162,-974,0.834967111,13,892,-2.846610259,-9,181
-9.56,164,-974,1.096742125,17,888,-2.755418257,-9,187
-9.58,164,-972,1.217509404,19,894,-2.8155501,-9,183
-9.65,166,-976,1.086952145,17,896,-2.121091437,-7,189
-9.46,162,-972,1.091825192,17,892,-3.366452791,-11,187
-9.33,160,-974,0.838727688,13,888,-2.846610259,-9,181
-9.33,160,-974,1.08938322,17,894,-2.8155501,-9,183
-9.71,166,-970,0.956965216,15,898,-1.582350222,-5,181
-9.35,160,-972,1.08938322,17,894,-3.402761814,-11,185
-9.08,156,-976,0.963400993,15,892,-2.264749252,-7,177
-8.74,150,-976,1.08938322,17,894,-2.264749252,-7,177
-9.12,156,-972,1.084531895,17,898,-2.214749948,-7,181
-9.1,156,-974,0.963400993,15,892,-2.944039466,-9,175
-9.08,156,-976,1.214792564,19,896,-2.878362769,-9,179
-8.97,154,-976,1.217509404,19,894,-3.556172778,-11,177
-9.21,158,-974,0.703371027,11,896,-2.910831019,-9,177
-8.72,150,-978,0.959100901,15,896,-1.636573215,-5,175
-8.18,140,-974,1.35776898,21,886,-1.694643106,-5,169
-8.28,142,-976,0.838727688,13,888,-2.474198682,-7,162
-8.38,144,-978,1.08938322,17,894,-3.103352065,-9,166
-8.47,146,-980,0.829389049,13,898,-2.400208848,-7,167
-8.49,146,-978,0.825711559,13,902,-2.371836643,-7,169
-8.03,138,-978,0.834967111,13,892,-1.047974195,-3,164
-8.23,142,-982,1.220238421,19,892,-3.219487368,-9,160
-8.15,140,-978,0.831240104,13,896,-1.746277537,-5,164
-8.36,144,-980,1.084531895,17,898,-2.474198682,-7,162
-8.26,142,-978,1.082122398,17,900,-3.179822684,-9,162
-8.05,138,-976,0.829389049,13,898,-1.789906423,-5,160
-7.9,136,-980,1.082122398,17,900,-3.837253144,-11,164
-7.97,138,-986,1.079723582,17,902,-1.789906423,-5,160
-7.75,134,-984,0.829389049,13,898,-1.767822922,-5,162
-8,138,-982,0.83309944,13,894,-1.767822922,-5,162
-8.13,140,-980,1.086952145,17,896,-1.812548447,-5,158
-7.87,136,-984,1.074957711,17,906,-1.746277537,-5,164
-7.74,134,-986,1.209395093,19,900,-3.260153014,-9,158
-7.54,130,-982,0.956965216,15,898,-3.260153014,-9,158
-7.51,130,-986,0.954839021,15,900,-2.63675226,-7,152
-7.51,130,-986,1.079723582,17,902,-3.260153014,-9,158
-7.5,130,-988,0.954839021,15,900,-1.85959499,-5,154
-7.38,128,-988,1.212087821,19,898,-1.116007782,-3,154
-6.97,121,-990,0.701804656,11,898,-2.671858345,-7,150
-7.28,126,-986,1.08938322,17,894,-1.934927785,-5,148
-7.12,123,-984,0.825711559,13,902,-2.707911154,-7,148
-7.3,126,-984,0.697147121,11,904,-1.145760159,-3,150
-7.15,123,-980,0.948516743,15,906,-2.707911154,-7,148
-7.23,125,-986,0.825711559,13,902,-1.934927785,-5,148
-7.02,121,-982,1.082122398,17,900,-1.961413081,-5,146
-7.01,121,-984,0.825711559,13,902,-2.783014246,-7,144
-6.79,117,-982,0.954839021,15,900,-2.862398533,-7,140
-6.78,117,-984,0.827546218,13,900,-0.41517857,-1,138
-6.65,115,-986,1.082122398,17,900,-2.045403706,-5,140
-7.02,121,-982,0.692550996,11,910,-2.016619159,-5,142
-6.55,113,-984,0.695608317,11,906,-4.492570974,-11,140
-6.59,113,-978,0.948516743,15,906,-2.903812075,-7,138
-6.68,115,-982,0.822066534,13,906,-3.731388274,-9,138
-6.46,111,-980,1.079723582,17,902,-2.075021509,-5,138
-6.21,107,-984,0.823885015,13,904,-2.136905857,-5,134
-6.33,109,-982,0.954839021,15,900,-2.136905857,-5,134
-6.68,115,-982,0.946427879,15,908,-1.282524084,-3,134
-6.45,111,-982,0.818453548,13,910,-2.903812075,-7,138
-6.35,109,-980,1.082122398,17,900,-3.035562027,-7,132
-5.88,101,-980,0.703371027,11,896,-1.420262225,-3,121
-6.13,105,-978,0.572937358,9,900,-2.272444419,-5,126
-6.1,105,-982,0.944348195,15,910,-2.136905857,-5,134
-6.19,107,-986,0.69407629,11,908,-3.082173617,-7,130
-5.87,101,-982,1.079723582,17,902,-2.290604686,-5,125
-5.75,99,-984,1.079723582,17,902,-3.179822684,-7,126
-5.9,101,-978,1.198742753,19,908,-3.035562027,-7,132
-5.99,103,-982,0.820256063,13,908,-2.272444419,-5,126
-5.64,97,-982,1.074957711,17,906,-1.420262225,-3,121
-5.77,99,-980,1.072590517,17,908,-2.272444419,-5,126
-5.62,97,-986,0.691032391,11,912,-3.257214324,-7,123
-5.29,91,-982,0.956965216,15,898,-2.366242458,-5,121
-4.94,85,-984,0.961246138,15,894,-0.498210448,-1,115
-5.05,87,-984,0.825711559,13,902,-1.46879728,-3,117
-5.4,93,-984,0.697147121,11,904,-2.4895471,-5,115
-5.19,89,-980,1.206714301,19,902,-2.4895471,-5,115
-5.2,89,-978,0.950614847,15,904,-5.194416761,-11,121
-5.41,93,-982,0.948516743,15,906,-2.4895471,-5,115
-5.05,87,-984,0.822066534,13,906,-3.423863238,-7,117
-5.17,89,-984,0.820256063,13,908,-1.444122154,-3,119
-5.19,89,-980,0.950614847,15,904,-1.46879728,-3,117
-5.07,87,-980,1.077335376,17,904,-3.483263324,-7,115
-5.18,89,-982,1.201388209,19,906,-2.40596489,-5,119
-5.18,89,-982,0.944348195,15,910,-2.366242458,-5,121
-5.04,87,-986,0.823885015,13,904,-3.366452791,-7,119
-4.94,85,-984,0.823885015,13,904,-2.4895471,-5,115
-5.17,89,-984,1.072590517,17,908,-1.46879728,-3,117
-5.31,91,-980,1.06555107,17,914,-1.39717776,-3,123
-5.04,87,-986,0.946427879,15,908,-3.366452791,-7,119
-5.18,89,-982,0.944348195,15,910,-2.533552964,-5,113
-5.06,87,-982,0.691032391,11,912,-1.520766105,-3,113
-5.04,87,-986,1.06555107,17,914,-3.483263324,-7,115
-3.96,68,-982,1.084531895,17,898,-4.044476116,-7,99
-4.3,74,-984,1.082122398,17,900,-3.012780459,-5,95
-4.77,82,-982,1.072590517,17,908,-2.6754204,-5,107
-4.53,78,-984,0.946427879,15,908,-1.576546369,-3,109
-4.66,80,-982,0.944348195,15,910,-3.742979543,-7,107
-4.83,83,-982,0.695608317,11,906,-1.576546369,-3,109
-4.66,80,-982,0.820256063,13,908,-2.726304619,-5,105
-4.29,74,-986,0.569143321,9,906,-2.726304619,-5,105
-4.77,82,-982,0.946427879,15,908,-1.605999234,-3,107
-4.31,74,-982,0.820256063,13,908,-2.726304619,-5,105
-4.64,80,-986,0.94227763,15,912,-1.605999234,-3,107
-4.43,76,-982,0.691032391,11,912,-2.579141469,-5,111
-4.19,72,-982,0.695608317,11,906,-1.701350627,-3,101
-3.95,68,-986,0.946427879,15,908,-2.891262835,-5,99
-4.28,74,-988,0.825711559,13,902,-1.808735093,-3,95
-4.18,72,-986,0.950614847,15,904,-1.771465598,-3,97
-4.17,72,-988,0.948516743,15,906,-0.590655833,-1,97
-4.18,72,-984,0.823885015,13,904,-1.771465598,-3,97
-4.3,74,-984,0.691032391,11,912,-3.964645452,-7,101
-4.51,78,-988,0.81309322,13,916,-1.636573215,-3,105
-3.95,68,-986,0.946427879,15,908,-1.771465598,-3,97
-3.71,64,-988,0.952722252,15,902,-4.398695069,-7,91
-4.05,70,-988,0.944348195,15,910,-0.590655833,-1,97
-3.83,66,-986,0.822066534,13,906,-2.950772209,-5,97
-3.26,56,-984,0.827546218,13,900,-1.974929393,-3,87
-3.61,62,-984,0.952722252,15,902,-5.648234166,-9,91
-3.72,64,-984,0.820256063,13,908,-4.398695069,-7,91
-3.73,64,-982,0.818453548,13,910,-4.497141098,-7,89
-3.71,64,-988,0.946427879,15,908,-0.629597136,-1,91
-3.71,64,-986,0.820256063,13,908,-3.077448203,-5,93
-3.82,66,-988,0.818453548,13,910,-1.888183591,-3,91
-3.58,62,-990,1.327807007,21,906,-5.7743124,-9,89
-3.71,64,-986,1.070233724,17,910,-0.603089784,-1,95
-3.26,56,-984,0.697147121,11,904,-4.707841235,-7,85
-3.59,62,-988,0.948516743,15,906,-4.497141098,-7,89
-3.61,62,-984,0.697147121,11,904,-4.600084909,-7,87
-3.36,58,-988,0.692550996,11,910,-4.497141098,-7,89
-3.61,62,-984,1.070233724,17,910,-3.012780459,-5,95
-3.37,58,-986,0.94227763,15,912,-1.930582927,-3,89
-3.37,58,-984,0.69407629,11,908,-0.629597136,-1,91
-4.05,70,-988,0.688015073,11,916,-1.888183591,-3,91
-2.9,50,-986,0.825711559,13,902,-2.095247665,-3,82
-3.13,54,-988,0.946427879,15,908,0,0,80
