Angle1,x1,y1,x2,y2,x3,y3
-2.4,41,-980,15,906,-3,74
-2.45,42,-980,15,910,-5,74
-2.69,46,-978,11,904,-7,70
-2.59,44,-974,17,908,-5,74
-2.29,39,-976,15,906,-7,72
-2.41,41,-976,17,906,-5,74
-2.58,44,-978,15,906,-7,70
-2.4,41,-978,13,904,-3,68
-2.45,42,-980,17,906,-9,72
-2.46,42,-978,13,910,-1,74
-2.4,41,-980,15,902,-9,70
-2.05,35,-980,21,906,-7,64
-2.05,35,-978,19,906,-7,60
-1.81,31,-980,17,906,-9,64
-1.69,29,-980,23,906,-13,58
-1.69,29,-984,19,906,-9,58
-2.16,37,-982,19,906,-7,66
-1.81,31,-982,17,908,-9,60
-1.8,31,-984,19,902,-1,64
-1.69,29,-980,17,908,-3,62
-2.27,39,-982,13,908,-5,64
-1.81,31,-982,13,906,-9,64
-2.4,41,-978,15,910,-7,70
-2.4,41,-978,21,910,-5,70
-2.4,41,-980,17,910,-5,72
-2.27,39,-984,21,910,-11,70
-2.57,44,-982,23,902,-7,68
-1.46,25,-982,15,908,-7,54
-1.7,29,-978,21,906,-9,58
-1.82,31,-976,13,906,-11,60
-1.23,21,-982,15,906,-3,42
-0.99,17,-980,13,906,-7,41
-1.46,25,-978,17,910,-3,54
-1.94,33,-976,19,906,-7,56
-2.05,35,-980,5,904,0,64
-2.47,42,-974,0,904,-3,78
-2.93,50,-976,27,906,-17,82
-2.46,42,-976,17,906,-5,70
-1.47,25,-976,11,908,-3,52
-1.93,33,-978,13,912,0,62
-2.28,39,-978,23,908,-11,68
-2.39,41,-982,23,908,-7,72
-2.57,44,-980,13,906,0,70
-1.93,33,-978,17,910,-7,64
-2.17,37,-978,17,908,-5,74
-1.93,33,-980,17,912,-5,58
-1.7,29,-978,11,906,-5,64
-2.28,39,-978,11,906,-1,66
-2.05,35,-980,3,906,3,66
-1.7,29,-978,9,908,-5,60
-1.93,33,-980,11,908,-3,60
-1.93,33,-978,15,904,-5,64
-2.45,42,-982,25,912,-11,70
-2.04,35,-982,15,910,-1,68
-1.92,33,-982,13,908,0,58
-1.46,25,-980,11,908,-7,60
-1.46,25,-982,13,908,-3,50
-1.23,21,-982,11,910,-7,50
-1.82,31,-976,15,910,-3,56
-1.81,31,-980,27,908,-13,58
-1.35,23,-976,13,908,-9,54
-1.11,19,-984,11,906,-5,48
-1.22,21,-984,13,904,-3,50
-1.34,23,-980,15,908,-5,54
-1.23,21,-982,13,906,-5,48
-0.99,17,-982,13,908,-1,54
-1.69,29,-982,15,908,-5,54
-2.27,39,-984,11,910,-5,64
-2.16,37,-980,7,910,-5,62
-2.04,35,-982,13,912,-5,64
-2.16,37,-982,13,906,-3,66
-2.8,48,-982,21,908,-5,78
-2.69,46,-980,23,906,-11,78
-2.8,48,-980,17,910,-3,76
-2.7,46,-976,5,902,-1,72
-2.93,50,-978,7,910,-3,80
-2.92,50,-980,17,902,-3,80
-2.93,50,-978,19,906,-9,80
-2.41,41,-976,15,908,-9,74
-2.41,41,-976,11,908,-1,70
-2.18,37,-974,17,904,-5,66
-1.93,33,-980,21,906,-7,60
-1.46,25,-980,13,904,-3,58
-1.69,29,-982,19,906,-7,58
-1.23,21,-980,9,906,-3,54
-1.11,19,-980,5,906,0,48
-1.81,31,-982,17,908,-5,56
-1.81,31,-982,15,904,-5,58
-2.17,37,-978,15,906,-7,66
-1.7,29,-978,15,908,-7,58
-1.34,23,-980,15,908,-7,54
-1.23,21,-980,5,908,-1,48
-1.11,19,-978,11,908,-1,48
-0.76,13,-982,11,910,-3,48
-0.88,15,-982,13,908,-5,46
-1.11,19,-980,17,908,-3,48
-1.11,19,-984,13,908,-3,48
-1.58,27,-980,17,906,-7,54
-0.99,17,-984,5,908,-5,44
-0.41,7,-980,11,906,-9,42
-1.23,21,-976,25,910,-13,52
-1.7,29,-976,25,908,-13,58
-1.69,29,-980,9,906,-7,58
-1.58,27,-980,13,910,0,52
-1.92,33,-982,11,908,-5,60
-2.27,39,-984,17,910,-13,68
-2.69,46,-980,11,908,-9,72
-1.92,33,-984,11,908,-3,68
-1.8,31,-984,11,908,-5,62
-2.57,44,-982,21,910,-11,68
-2.8,48,-980,17,908,-11,80
-3.15,54,-982,15,908,-7,82
-2.68,46,-984,15,912,-3,72
-2.17,37,-976,9,908,0,66
-2.8,48,-980,11,906,0,68
-2.28,39,-980,0,904,7,66
-2.28,39,-978,5,908,-3,70
-2.8,48,-980,21,904,-11,76
-2.8,48,-980,33,900,-19,78
-3.15,54,-980,23,908,-9,85
-3.39,58,-978,15,908,-7,80
-2.39,41,-982,17,904,-5,76
-2.8,48,-982,13,908,-7,83
-2.17,37,-976,7,906,0,72
-2.17,37,-978,9,910,3,64
-1.92,33,-982,9,910,0,64
-2.17,37,-978,11,908,-1,64
-2.69,46,-978,27,904,-11,76
-2.46,42,-976,21,906,-9,70
-2.29,39,-974,9,906,1,62
-1.8,31,-984,11,910,-1,64
-1.35,23,-978,15,910,-5,56
-1.93,33,-978,23,910,-13,60
-2.28,39,-978,23,906,-11,64
-2.29,39,-976,15,906,-7,68
-1.93,33,-978,5,910,3,56
-1,17,-976,5,910,3,48
-1.47,25,-976,11,910,-5,52
-1.35,23,-976,21,904,-11,56
-2.18,37,-970,17,908,-5,72
-2.82,48,-974,7,910,0,74
-2.06,35,-972,5,908,0,70
-3.17,54,-976,23,908,-15,78
-3.06,52,-972,37,904,-21,82
-3.17,54,-976,19,906,-11,82
-3.16,54,-978,19,906,-5,80
-2.4,41,-978,19,910,-3,72
-2.05,35,-980,23,912,-11,68
-2.05,35,-980,11,906,1,66
-2.16,37,-980,7,910,0,64
-2.16,37,-980,5,908,1,64
-2.05,35,-976,3,912,9,64
-1.23,21,-976,5,908,1,54
-1.11,19,-980,11,910,-3,48
-1.35,23,-976,9,908,-3,62
-1.69,29,-980,3,912,3,58
-1.82,31,-976,23,906,-15,62
-2.4,41,-978,27,906,-15,64
-1.93,33,-978,17,906,-15,62
-1.93,33,-980,19,906,-7,58
-2.59,44,-972,29,906,-13,76
-3.41,58,-974,19,902,-13,80
-2.58,44,-976,23,908,-19,76
-2.59,44,-974,19,906,-9,72
-2.59,44,-974,19,904,-11,76
-2.17,37,-976,11,910,-1,64
-1.82,31,-978,13,906,-5,68
-2.3,39,-972,21,906,-13,74
-2.93,50,-976,23,906,-13,76
-3.53,60,-974,19,908,-7,85
-3.04,52,-978,15,904,-11,80
-3.17,54,-974,23,910,-21,83
-3.76,64,-974,25,904,-13,87
-3.04,52,-980,19,908,-9,83
-3.15,54,-982,15,904,-7,89
-3.4,58,-976,7,902,-1,89
-3.63,62,-976,7,906,-1,93
-3.97,68,-980,15,904,-9,95
-4.44,76,-978,11,904,-1,97
-3.99,68,-976,1,902,5,99
-4.09,70,-980,19,904,-7,89
-3.74,64,-978,23,904,-15,91
-3.28,56,-978,19,904,-9,87
-3.5,60,-980,15,906,-7,87
-3.37,58,-986,17,908,-9,89
-3.05,52,-976,17,902,-11,80
-2.92,50,-980,15,900,-11,72
-2.58,44,-978,13,904,-9,70
-2.46,42,-978,19,902,-7,72
-2.05,35,-978,15,906,-3,70
-2.41,41,-976,17,904,-9,68
-2.69,46,-978,21,904,-7,70
-2.46,42,-976,13,906,-7,68
-2.05,35,-980,7,900,-3,66
-2.4,41,-980,13,906,-5,68
-2.44,42,-984,19,908,-11,70
-2.57,44,-982,15,906,-3,72
-2.28,39,-978,21,904,-9,74
-2.56,44,-984,23,908,-7,74
-2.46,42,-976,11,906,-7,72
-2.57,44,-982,13,908,-5,70
-2.57,44,-982,13,908,-1,74
-2.27,39,-984,13,908,-3,68
-3.14,54,-984,13,906,-7,78
-3.04,52,-978,15,904,-1,83
-3.15,54,-982,13,904,-5,82
-2.45,42,-980,11,906,-3,74
-2.91,50,-984,15,904,-11,76
-2.69,46,-978,13,904,-9,76
-2.46,42,-978,17,908,-9,70
-2.28,39,-978,17,908,-9,72
-3.39,58,-980,15,906,-3,82
-2.92,50,-980,13,904,-5,76
-2.7,46,-976,17,904,-3,82
-3.62,62,-980,19,908,-11,89
-4.32,74,-980,15,906,-5,101
-4.82,82,-972,17,904,-5,103
-5.43,93,-978,17,906,-9,117
-5.57,95,-974,7,908,-1,123
-4.69,80,-976,9,906,1,107
-2.68,46,-982,19,910,-11,70
-2.28,39,-978,15,908,-9,64
-2.16,37,-980,17,910,-5,70
-1.81,31,-980,15,912,-7,62
-2.05,35,-978,15,910,-7,64
-1.93,33,-978,15,906,-5,58
-2.05,35,-978,13,910,-3,64
-2.17,37,-976,13,908,-1,66
-2.18,37,-974,15,906,-7,66
-2.05,35,-976,15,912,-9,60
-2.05,35,-976,13,902,-3,62
-1.82,31,-976,13,908,-7,60
-1.93,33,-980,11,906,-7,62
-2.39,41,-984,13,906,-3,68
-1.8,31,-984,15,910,-9,62
-2.05,35,-980,13,906,-9,60
-2.39,41,-984,13,910,-3,66
-2.28,39,-980,9,906,-5,64
-2.17,37,-978,17,912,-5,60
-2.05,35,-980,15,908,-7,62
-2.05,35,-980,17,904,-7,62
-1.92,33,-982,13,906,-9,62
-2.05,35,-980,13,908,-5,62
-2.17,37,-976,15,908,-9,66
-1.94,33,-974,17,908,-5,64
-2.28,39,-980,15,908,-5,66
-1.92,33,-982,15,908,-9,62
-2.39,41,-984,13,910,-5,64
-2.16,37,-982,13,902,-7,68
-1.8,31,-984,15,908,-3,62
-2.04,35,-982,15,908,-5,60
-2.04,35,-982,17,904,-7,62
-2.03,35,-986,15,910,-9,64
-2.16,37,-980,11,904,-5,66
-2.05,35,-980,13,906,-5,64
-1.81,31,-982,15,904,-5,64
-1.92,33,-984,13,910,-7,64
-2.04,35,-984,13,904,-5,64
-2.05,35,-978,17,904,-7,62
-1.82,31,-976,15,904,-1,64
-2.04,35,-982,13,908,-9,64
-2.17,37,-978,9,908,-9,64
-2.17,37,-978,15,908,-3,66
-2.04,35,-982,11,906,-3,64
-2.16,37,-982,19,906,-5,64
-2.05,35,-978,15,904,-9,66
-1.93,33,-980,19,906,-3,66
-2.05,35,-980,15,908,-9,62
-2.05,35,-980,13,902,-7,66
-2.16,37,-982,15,912,-5,64
-1.93,33,-980,15,906,-7,62
-1.93,33,-980,13,908,-5,66
-2.16,37,-980,17,906,-3,62
-2.04,35,-982,11,902,-5,68
-1.92,33,-982,17,906,-11,64
-2.15,37,-984,17,904,-7,62
-2.05,35,-976,15,904,-7,66
-1.92,33,-984,17,910,-3,66
-2.05,35,-976,13,906,-7,64
-2.05,35,-980,15,902,-7,62
-2.16,37,-980,15,904,-5,68
-1.93,33,-980,15,904,-7,66
-2.16,37,-980,17,902,-3,64
-2.15,37,-984,15,906,-5,62
-2.17,37,-976,13,906,-3,62
-1.92,33,-984,17,902,-7,66
-2.05,35,-980,15,906,-7,64
-1.93,33,-978,19,904,-3,62
-2.28,39,-978,13,904,-5,64
-1.93,33,-980,13,908,-1,64
-1.81,31,-980,15,904,-11,62
-2.05,35,-980,15,904,-5,64
-2.05,35,-978,17,904,-5,62
-2.04,35,-982,15,904,-5,66
-2.05,35,-976,13,906,-5,64
-2.05,35,-978,19,902,-9,66
-2.17,37,-976,13,902,-7,60
-2.05,35,-980,15,906,-3,60
-2.05,35,-978,17,904,-9,60
-1.93,33,-978,13,908,-5,64
-1.81,31,-982,15,906,-5,64
-2.17,37,-976,13,904,-5,62
-1.93,33,-980,15,904,-5,60
-1.81,31,-980,13,906,-7,64
-2.05,35,-980,13,904,-5,64
-2.05,35,-980,13,906,-7,66
-2.05,35,-980,19,904,-7,66
-1.94,33,-976,15,902,-9,66
-1.81,31,-980,15,904,-5,64
-1.93,33,-980,17,908,-7,62
-2.04,35,-982,13,904,-1,68
-1.94,33,-974,15,908,-5,66
-2.05,35,-980,15,906,-7,64
-2.05,35,-978,11,906,-5,64
-2.05,35,-978,15,910,-5,66
-2.06,35,-974,13,906,-7,62
-2.05,35,-976,17,908,-9,66
-1.94,33,-972,13,906,-3,66
-2.29,39,-974,11,904,-7,62
-1.94,33,-974,15,904,-3,62
-2.17,37,-976,15,906,-5,64
-2.18,37,-974,17,908,-5,64
-1.92,33,-982,13,906,-3,64
-1.82,31,-974,17,906,-7,68
-2.05,35,-980,9,906,-3,64
-2.05,35,-978,15,904,-5,66
-1.82,31,-978,13,908,-5,64
-2.05,35,-976,15,902,-3,64
-2.17,37,-976,13,908,-5,66
-2.29,39,-974,13,904,-5,62
-2.29,39,-976,15,908,-3,62
-2.05,35,-978,15,910,-9,62
-1.82,31,-974,11,908,-7,64
-2.17,37,-978,13,912,-7,62
-1.81,31,-980,13,906,-3,64
-1.93,33,-978,15,906,-7,64
-2.05,35,-978,13,906,-7,64
-2.17,37,-976,17,902,-9,64
-2.05,35,-978,17,902,-3,66
-2.05,35,-978,13,902,-5,64
-2.06,35,-972,17,902,-7,62
-1.93,33,-978,15,906,-9,66
-1.94,33,-976,11,900,-9,66
-2.42,41,-972,15,908,-1,66
-2.41,41,-974,21,908,-5,68
-2.41,41,-976,19,904,-5,68
-2.29,39,-974,11,904,-7,70
-2.16,37,-980,13,902,-1,68
-2.28,39,-980,13,904,-3,66
-1.93,33,-978,15,906,-5,62
-1.94,33,-976,21,904,-3,56
-1.82,31,-976,17,902,-5,64
-1.82,31,-976,17,906,-5,62
-2.17,37,-976,13,906,-5,64
-2.42,41,-970,13,906,-9,64
-2.3,39,-972,13,902,-7,68
-2.28,39,-978,15,908,-7,68
-2.05,35,-978,15,904,-9,62
-1.94,33,-974,13,902,-9,60
-1.93,33,-978,13,904,-9,66
-2.18,37,-970,17,910,-5,66
-2.18,37,-974,15,904,-3,70
-2.05,35,-976,17,908,-3,62
-1.93,33,-978,13,904,-3,60
-1.82,31,-976,11,904,-5,62
-1.92,33,-982,17,906,-7,64
-2.05,35,-980,19,904,-3,66
-2.05,35,-976,17,904,-7,66
-2.29,39,-976,15,904,-5,68
-2.41,41,-976,17,904,-7,68
-2.8,48,-980,19,906,-5,78
-2.46,42,-976,17,904,-5,78
-2.82,48,-974,21,902,-7,80
-3.04,52,-978,15,904,-9,82
-3.4,58,-976,21,908,-11,87
-3.5,60,-982,15,906,-5,87
-3.05,52,-976,13,906,-7,87
-3.28,56,-978,15,902,-1,87
-3.63,62,-978,15,906,-9,91
-3.86,66,-978,17,904,-11,99
-4.32,74,-980,23,902,-13,105
-4.09,70,-980,23,908,-7,93
-3.28,56,-976,11,902,1,89
-3.29,56,-974,15,904,-3,87
-3.4,58,-976,13,906,1,82
-2.69,46,-980,13,906,-3,78
-2.17,37,-978,5,906,0,70
-2.4,41,-980,7,908,-1,72
-2.69,46,-978,15,904,-5,74
-3.16,54,-978,17,904,-5,82
-3.4,58,-976,19,904,-15,82
-3.04,52,-980,17,906,-7,82
-3.18,54,-972,17,904,-9,87
-3.65,62,-972,17,902,-9,89
-3.28,56,-978,15,902,-1,83
-2.93,50,-976,5,902,3,78
-3.05,52,-976,11,902,-3,82
-3.16,54,-978,7,904,-1,83
-2.82,48,-974,3,904,-1,78
-3.15,54,-980,9,900,1,78
-3.06,52,-974,11,902,-5,78
-2.81,48,-978,9,906,0,82
-2.58,44,-978,15,900,-3,72
-2.57,44,-980,17,906,-7,74
-2.58,44,-978,19,900,-11,70
-2.28,39,-978,21,908,-13,60
-1.69,29,-982,19,906,-7,58
-1.46,25,-980,17,906,-5,58
-2.17,37,-978,21,908,-7,60
-2.05,35,-980,15,908,-7,62
-2.17,37,-976,21,904,-15,64
-2.29,39,-976,17,904,-5,64
-1.82,31,-978,7,902,-1,58
-1.81,31,-980,9,906,-3,62
-1.82,31,-978,19,904,-7,64
-2.17,37,-978,17,910,-7,64
-2.4,41,-978,15,906,-5,66
-1.82,31,-976,21,902,-9,64
-1.46,25,-980,7,908,-5,58
-1.82,31,-976,11,908,-1,58
-1.82,31,-978,15,904,-7,62
-1.82,31,-978,19,902,-1,66
-1.82,31,-974,7,904,-5,64
-2.4,41,-978,15,906,-7,66
-2.17,37,-978,19,908,-5,62
-2.17,37,-978,15,906,-3,64
-1.58,27,-980,15,906,-1,58
-1.34,23,-982,9,906,-1,52
-1.57,27,-982,13,908,-1,54
-1.34,23,-984,17,910,-7,56
-2.27,39,-982,29,906,-19,62
-2.17,37,-978,21,902,-9,68
-1.81,31,-980,13,906,0,60
-1.93,33,-980,13,904,-3,60
-2.04,35,-982,25,906,-7,66
-2.8,48,-982,29,906,-13,82
-3.04,52,-978,19,908,-9,80
-2.45,42,-982,17,906,-7,72
-2.16,37,-982,1,906,0,66
-2.15,37,-984,11,904,-9,70
-3.06,52,-974,15,910,-9,82
-3.28,56,-976,17,906,-7,83
-3.05,52,-976,15,908,-3,80
-2.69,46,-978,3,910,-3,80
-3.15,54,-980,15,904,-5,83
-3.04,52,-980,17,904,-7,82
-2.57,44,-982,19,906,-9,78
-2.58,44,-978,17,904,-3,68
-2.41,41,-976,17,906,-11,66
-2.16,37,-980,17,902,-5,66
-2.8,48,-980,27,906,-13,70
-2.4,41,-978,21,902,-21,74
-1.93,33,-980,9,908,1,62
-2.46,42,-976,29,908,-17,74
-2.8,48,-980,19,906,-7,76
-2.16,37,-980,15,900,-7,72
-2.04,35,-984,15,906,-11,66
-1.94,33,-974,17,906,-5,64
-2.45,42,-980,21,906,-9,62
-1.58,27,-978,21,908,-7,50
-1.34,23,-982,19,908,-9,56
-1.93,33,-978,23,910,-11,62
-2.45,42,-980,31,908,-19,68
-1.59,27,-974,19,908,-1,58
-1.46,25,-980,9,904,-1,58
-2.69,46,-980,17,906,-9,74
-3.04,52,-978,9,902,-5,80
-2.94,50,-974,13,900,-3,80
-2.16,37,-980,13,906,-3,68
-2.06,35,-974,11,902,-1,62
-1.81,31,-980,13,906,-1,66
-1.82,31,-978,17,904,-9,62
-1.82,31,-974,15,908,-3,62
-1.46,25,-984,15,908,-11,50
-0.88,15,-976,17,910,-1,48
-1.46,25,-982,17,904,-5,50
-1.58,27,-980,13,904,-3,58
-1.46,25,-982,19,908,-11,54
-1.8,31,-984,17,904,-9,62
-1.46,25,-982,11,906,-3,56
-1.8,31,-984,25,910,-9,62
-2.05,35,-980,15,910,-1,64
-1.46,25,-980,9,906,0,60
-1.93,33,-980,9,906,-3,58
-1.69,29,-982,5,910,5,56
-1.92,33,-982,9,908,-1,62
-1.7,29,-976,11,906,0,58
-1.58,27,-976,11,910,-5,58
-2.29,39,-974,21,908,-9,70
-1.7,29,-976,7,906,-1,64
-2.46,42,-978,17,908,-1,72
-2.28,39,-978,9,904,5,66
-2.29,39,-976,7,904,-1,64
-1.93,33,-978,13,902,-1,66
-2.06,35,-974,13,906,-1,66
-2.29,39,-976,13,902,-11,62
-2.46,42,-976,21,904,-11,72
-3.19,54,-970,33,904,-19,83
-3.51,60,-978,11,906,-11,83
-2.81,48,-978,21,904,-9,74
-2.28,39,-978,9,904,-3,64
-2.17,37,-978,1,908,1,66
-1.93,33,-980,13,910,-1,66
-1.93,33,-980,7,904,-1,58
-2.69,46,-980,15,906,-7,72
-2.7,46,-976,19,906,-11,74
-2.7,46,-976,13,904,-3,76
-2.28,39,-980,19,904,-9,72
-3.04,52,-980,21,906,-15,83
-2.15,37,-984,11,908,-1,66
-2.15,37,-984,11,904,-1,70
-2.04,35,-982,13,906,-5,68
-2.15,37,-984,17,906,-7,68
-2.03,35,-988,19,902,-3,68
-2.69,46,-980,13,904,-5,78
-2.93,50,-978,23,906,-13,83
-2.57,44,-980,19,902,-11,78
-2.39,41,-982,19,904,-5,74
-2.44,42,-984,13,906,-9,76
-2.8,48,-982,21,906,-7,74
-2.91,50,-984,23,904,-11,78
-2.9,50,-986,17,908,-3,78
-3.04,52,-980,23,902,-7,82
-2.8,48,-980,25,904,-11,72
-2.46,42,-978,13,908,-3,72
-2.79,48,-984,9,906,-1,76
-2.68,46,-984,15,908,-5,74
-2.56,44,-984,7,906,0,74
-2.39,41,-982,7,910,0,76
-2.8,48,-980,11,908,-1,78
-2.45,42,-980,13,906,-3,68
-2.91,50,-982,17,906,-5,78
-2.8,48,-982,21,908,-9,80
-2.59,44,-974,17,906,-11,74
-2.82,48,-976,7,908,0,78
-2.69,46,-980,3,906,3,72
-2.93,50,-976,11,904,-1,76
-2.93,50,-978,17,904,-5,76
-2.94,50,-974,19,904,-5,78
-1.46,25,-978,5,908,3,52
-0.76,13,-976,1,910,3,50
-1.58,27,-978,9,908,-7,58
-1.93,33,-978,19,908,-9,60
-1.7,29,-976,27,910,-17,56
-1.7,29,-976,29,908,-21,52
-1.69,29,-980,35,908,-19,50
-0.76,13,-976,23,908,-17,50
-0.29,5,-980,15,912,-3,42
0.06,-1,-982,17,906,-9,31
-0.06,1,-980,19,910,-9,29
-0.64,11,-980,19,906,-7,41
-0.53,9,-982,21,910,-9,37
-0.64,11,-978,19,914,-5,41
-0.65,11,-976,17,908,-3,44
-0.88,15,-980,23,910,-7,41
-0.64,11,-978,23,910,-15,46
-0.41,7,-982,19,906,-11,42
-0.64,11,-984,21,908,-13,41
-0.64,11,-980,17,910,-5,41
0,0,-978,17,912,-11,35
-0.17,3,-984,17,910,-5,37
-0.53,9,-982,15,912,-5,42
-1.23,21,-982,15,910,-3,50
-1,17,-978,13,910,-1,52
-1.81,31,-980,13,908,-5,56
-2.29,39,-976,17,908,-9,66
-2.29,39,-976,13,910,-3,64
-2.41,41,-974,11,906,-5,72
-2.69,46,-980,11,908,-5,82
-3.64,62,-974,23,904,-5,91
-2.57,44,-980,17,908,-5,78
-2.41,41,-974,7,910,-1,68
-2.41,41,-976,13,910,-5,70
-2.69,46,-978,15,902,-1,74
-2.7,46,-974,13,904,-5,74
-1.94,33,-976,7,902,-3,66
-2.17,37,-978,15,902,-5,66
-2.93,50,-976,19,900,-5,78
-2.41,41,-976,15,904,-5,72
-1.93,33,-978,13,908,-5,66
-2.27,39,-982,15,904,-7,66
-2.47,42,-972,13,904,-7,70
-2.17,37,-976,13,904,-1,66
-2.29,39,-974,15,902,-3,64
-1.94,33,-976,15,904,-5,62
-2.05,35,-976,17,904,-9,68
-2.05,35,-978,17,906,-5,64
-2.4,41,-980,13,904,-5,72
-2.81,48,-978,13,904,-5,70
-2.57,44,-982,13,904,-9,70
-2.58,44,-976,17,908,-3,72
-2.41,41,-974,13,904,-5,72
-2.57,44,-980,13,904,-3,72
-2.68,46,-982,15,906,-5,76
-2.69,46,-978,13,906,-7,72
-2.47,42,-974,11,906,-1,72
-2.59,44,-972,15,904,-9,78
-2.41,41,-974,19,904,-9,70
-2.29,39,-974,15,904,-7,68
-2.47,42,-972,15,904,-5,74
-2.41,41,-976,9,908,-3,70
-2.47,42,-974,13,908,-5,74
-2.47,42,-974,15,908,-5,70
-2.47,42,-974,17,912,-5,70
-2.41,41,-974,17,906,-1,74
-2.42,41,-972,15,910,-7,72
-2.59,44,-972,17,904,-5,68
-2.47,42,-974,17,908,-1,70
-2.58,44,-976,17,908,-5,72
-2.7,46,-976,15,910,-7,70
-2.4,41,-978,15,912,-5,72
-2.46,42,-976,13,906,-9,72
-2.46,42,-976,15,906,-7,74
-2.58,44,-978,17,906,-5,70
-2.46,42,-978,17,908,-1,70
-2.41,41,-974,17,908,-9,70
-2.7,46,-976,11,906,-3,72
-2.58,44,-978,15,908,-7,74
-2.46,42,-976,15,906,-7,74
-2.45,42,-980,15,906,-5,72
-2.46,42,-976,17,908,-5,74
-2.47,42,-974,17,906,-5,72
-2.46,42,-978,17,908,-3,76
-2.58,44,-976,13,904,-3,74
-2.47,42,-974,17,908,-5,72
-2.69,46,-978,13,906,-5,74
-2.57,44,-980,15,906,-5,74
-2.58,44,-976,17,902,-3,72
-2.82,48,-976,19,902,-5,85
-3.29,56,-974,15,906,-9,85
-2.93,50,-978,15,906,-7,76
-3.28,56,-978,15,906,-9,80
-2.69,46,-978,15,906,-3,70
-2.05,35,-980,13,902,-3,60
-2.46,42,-976,11,908,-5,68
-3.05,52,-976,15,904,-9,80
-2.82,48,-976,17,904,-3,70
-2.46,42,-978,15,902,-5,72
-2.94,50,-974,17,904,-3,78
-3.05,52,-976,17,906,-7,78
-3.28,56,-978,17,906,-5,85
-3.41,58,-974,17,902,-9,85
-3.28,56,-976,21,902,-13,85
-2.58,44,-978,17,904,-5,76
-2.41,41,-976,11,906,1,66
-2.82,48,-976,11,904,-7,78
-2.69,46,-978,19,906,-5,72
-2.81,48,-978,17,906,0,76
-2.69,46,-978,11,908,-3,76
-3.05,52,-976,15,908,-3,78
-2.58,44,-976,9,904,-3,76
-2.82,48,-976,15,906,-1,82
-2.58,44,-976,9,904,-3,70
-2.42,41,-970,13,902,-9,74
-2.7,46,-974,15,902,-7,78
-2.83,48,-972,13,902,-9,78
-2.83,48,-972,19,908,-9,72
-2.59,44,-974,15,904,-3,70
-2.59,44,-972,5,906,0,72
-2.7,46,-974,15,906,-9,76
-2.58,44,-978,17,906,-7,74
-2.7,46,-976,17,908,-9,68
-1.7,29,-976,11,906,-1,60
-2.7,46,-974,13,906,-1,74
-3.17,54,-974,21,908,-7,82
-2.46,42,-976,19,906,-13,66
-1.93,33,-978,9,908,-3,54
-1.23,21,-980,15,906,-9,52
-1.82,31,-978,13,906,-9,56
-2.05,35,-980,17,904,-5,64
-1.34,23,-980,15,904,-5,50
-1.11,19,-980,13,904,-3,50
-1.47,25,-976,15,908,-3,50
-2.17,37,-976,15,908,-5,68
-2.41,41,-974,11,904,-9,70
-2.57,44,-980,15,908,-3,70
-2.7,46,-974,13,906,-7,74
-2.46,42,-976,13,908,-3,70
-2.46,42,-976,17,908,-5,72
-2.46,42,-978,13,908,-5,76
-2.4,41,-980,13,906,-3,76
-2.58,44,-976,13,906,-5,68
-2.57,44,-980,11,904,-9,70
-2.69,46,-978,17,902,-3,78
-2.46,42,-978,15,908,-7,74
-2.45,42,-980,13,902,-7,72
-2.4,41,-978,15,904,-5,74
-2.69,46,-980,15,904,-5,72
-2.41,41,-976,15,908,-7,70
-2.58,44,-976,13,904,-7,72
-2.41,41,-974,17,908,-7,74
-2.46,42,-976,11,906,-3,72
-2.7,46,-976,17,904,-1,72
-2.47,42,-974,13,906,-7,76
-2.58,44,-976,17,908,-7,70
-2.4,41,-978,13,904,-7,70
-2.8,48,-980,15,908,-5,74
-2.58,44,-976,17,902,-1,72
-2.69,46,-980,15,906,-1,74
-2.4,41,-978,11,902,-3,74
-2.58,44,-976,15,906,-5,72
-2.45,42,-982,17,908,-3,72
-2.46,42,-978,13,906,-7,70
-2.45,42,-982,13,902,-5,72
-2.45,42,-980,19,902,-5,70
-2.8,48,-982,13,906,-3,74
-2.8,48,-980,15,908,-5,74
-2.57,44,-980,15,904,-7,74
-2.57,44,-980,15,904,-5,68
-2.45,42,-982,17,908,-3,74
-2.46,42,-978,15,906,-3,72
-2.45,42,-980,11,908,-5,70
-2.8,48,-980,11,906,-5,74
-2.4,41,-980,17,902,-7,72
-2.45,42,-980,15,902,-5,70
-2.4,41,-980,15,906,-3,70
-2.81,48,-978,15,906,-7,72
-2.58,44,-978,13,908,-5,72
-2.58,44,-978,13,904,-3,74
-2.58,44,-976,15,908,-3,74
-2.58,44,-978,11,902,-7,72
-2.46,42,-978,17,904,-3,74
-2.47,42,-974,17,906,-7,74
-2.45,42,-982,15,900,-5,74
-2.69,46,-978,15,906,-3,76
-2.57,44,-982,13,904,-3,76
-2.58,44,-978,15,904,-5,70
-2.57,44,-982,15,906,-5,70
-2.58,44,-976,17,908,-5,72
-2.46,42,-978,15,906,-3,78
-2.69,46,-978,13,906,-5,74
-2.57,44,-980,15,906,-5,74
-2.82,48,-974,13,906,-3,70
-2.41,41,-974,15,904,-7,76
-2.46,42,-978,15,908,-7,74
-2.46,42,-976,15,910,-1,72
-2.82,48,-976,17,906,-7,72
-2.46,42,-978,15,910,-5,72
