Inclinometer Data Before Filtering,Filtered Data,Norm_Var,Filted Var
26.1959,24.8352,0.129347,2.7319
26.4071,25.1036,0.118702,2.7319
26.6178,25.3621,0.110148,2.7319
27.0394,25.6485,0.135147,2.7319
27.3535,25.9396,0.13965,2.7319
27.249,26.1632,0.0823614,2.7319
26.9327,26.2946,0.028446,2.7319
27.9616,26.5792,0.133498,2.7319
28.4322,26.8956,0.164945,2.7319
28.7979,27.2204,0.173841,2.7319
29.208,27.5598,0.18978,2.7319
29.3226,27.8608,0.149284,2.7319
29.4248,28.1278,0.117513,2.7319
29.7449,28.4039,0.12562,2.7319
29.8543,28.6516,0.101054,2.7319
29.7958,28.8469,0.062896,2.7319
30.4804,29.1258,0.128178,2.7319
30.9437,29.4362,0.15875,2.7319
31.1045,29.7211,0.133699,2.7319
31.5268,30.0294,0.156638,2.7319
31.788,30.3297,0.14857,2.7319
32.0116,30.6168,0.135898,2.7319
32.3722,30.9166,0.148021,2.7319
32.2363,31.1419,0.08367,2.7319
33.073,31.4716,0.179145,2.7319
33.2994,31.7837,0.160487,2.7319
33.3974,32.0592,0.125094,2.7319
33.4621,32.2988,0.0945424,2.7319
33.8522,32.564,0.115926,2.7319
34.3702,32.8724,0.15672,2.7319
34.08,33.0786,0.070055,2.7319
34.208,33.2714,0.0612768,2.7319
34.3702,33.459,0.0579971,2.7319
34.6952,33.6701,0.073408,2.7319
35.1838,33.9286,0.11007,2.7319
35.3548,34.1721,0.097719,2.7319
35.1555,34.34,0.046459,2.7319
36.6138,34.7282,0.248371,2.7319
36.4017,35.014,0.134533,2.7319
36.6833,35.299,0.133869,2.7319
37.01,35.5911,0.140636,2.7319
37.8342,35.9741,0.2417,2.7319
38.3046,36.372,0.260904,2.7319
38.6052,36.7533,0.23957,2.7319
38.396,37.0338,0.129625,2.7319
38.4685,37.2788,0.0988796,2.7319
39.0233,37.5766,0.1462,2.7319
39.2037,37.8545,0.127174,2.7319
39.5305,38.1406,0.134948,2.7319
39.4248,38.3599,0.0792208,2.7319
39.5461,38.5624,0.0675949,2.7319
39.8723,38.7861,0.0824231,2.7319
39.9467,38.9843,0.06471,2.7319
40.2466,39.1998,0.0765512,2.7319
40.0071,39.3376,0.0313093,2.7319
40.4244,39.5232,0.056737,2.7319
40.5001,39.69,0.0458459,2.7319
41.0167,39.9165,0.0845558,2.7319
41.4211,40.1734,0.108749,2.7319
41.3338,40.3715,0.0646838,2.7319
41.3232,40.534,0.0435062,2.7319
41.8316,40.7556,0.080882,2.7319
41.6142,40.9022,0.0354151,2.7319
42.4105,41.1597,0.109289,2.7319
42.0045,41.304,0.0342828,2.7319
42.2463,41.4649,0.0426584,2.7319
42.6735,41.6712,0.0701755,2.7319
42.818,41.867,0.0631751,2.7319
43.3213,42.1153,0.101597,2.7319
43.4807,42.3485,0.0895545,2.7319
43.4807,42.5418,0.0615835,2.7319
43.3963,42.6877,0.0350774,2.7319
44.1375,42.9352,0.100975,2.7319
44.3058,43.1693,0.0902383,2.7319
44.3831,43.3765,0.0707818,2.7319
45,43.6537,0.126617,2.7319
45.082,43.8976,0.0979999,2.7319
45.4511,44.1628,0.115938,2.7319
45.2452,44.3476,0.0562781,2.7319
45.4511,44.5361,0.058493,2.7319
45.6962,44.7341,0.0646577,2.7319
46.1009,44.9675,0.0897384,2.7319
46.5107,45.231,0.114402,2.7319
46.3513,45.4223,0.0602927,2.7319
46.4352,45.5952,0.0492881,2.7319
47.0175,45.8381,0.0971755,2.7319
47.0848,46.0509,0.074668,2.7319
47.1696,46.242,0.0601153,2.7319
47.3331,46.4283,0.0571956,2.7319
47.3465,46.585,0.040505,2.7319
47.7302,46.7806,0.0629978,2.7319
47.7616,46.9481,0.0462336,2.7319
47.738,47.083,0.0299754,2.7319
47.8317,47.2108,0.0269319,2.7319
47.9178,47.3315,0.0240126,2.7319
48.2459,47.4876,0.0401657,2.7319
47.8398,47.5478,0.0059577,2.7319
48.3521,47.6652,0.0403839,2.3353
48.5152,47.7955,0.034711,2.45345
48.4385,47.8975,0.0198611,2.53762
48.6887,48.0259,0.0300731,2.59694
48.5916,48.1192,0.0153728,2.63844
48.3521,48.158,0.0026059,2.66732
48.5152,48.2091,0.00796361,2.28803
48.6122,48.2701,0.00780592,2.41948
48.5353,48.3117,0.00337981,2.51353
48.5252,48.3407,0.00284472,2.17414
48.5353,48.364,0.00236311,1.91599
48.3521,48.3628,8.88E-06,1.71308
48.5252,48.3785,0.00164725,1.54944
48.4385,48.3838,0.000224835,1.41472
48.3521,48.3812,6.27E-05,1.3019
48.5916,48.3971,0.00276298,1.20608
48.2658,48.3879,0.00107567,1.1237
48.4287,48.3905,0.000104154,1.05214
48.6678,48.4077,0.00479863,0.989422
48.3425,48.4039,0.000265226,0.934018
48.5152,48.41,0.000773562,0.884732
48.4385,48.4115,5.06E-05,0.840618
48.4484,48.4134,8.49E-05,0.800914
48.5252,48.4187,0.000780571,0.765001
48.4287,48.4192,6.21E-06,0.73237
48.4093,48.4187,6.09E-06,0.7026
48.4287,48.4192,6.19E-06,0.675339
48.4287,48.4196,5.68E-06,0.650289
48.2752,48.4139,0.00130073,0.6272
47.1883,48.3675,0.0937628,0.605856
48.0085,48.3431,0.00619082,1.08885
48.1889,48.3286,0.0011416,1.49686
48.3521,48.3306,3.44E-05,1.37089
48.0941,48.3119,0.00349271,1.26482
48.1708,48.3016,0.00124357,1.17431
47.987,48.28,0.00617755,1.09618
48.0085,48.2545,0.00354193,1.50288
47.987,48.2315,0.00446762,1.37593
48.0257,48.2152,0.00264436,1.26909
48.1889,48.2133,4.32E-05,1.17797
47.8156,48.1859,0.00987102,1.09936
48.1117,48.179,0.00026475,1.50549
47.9399,48.1584,0.00356715,1.37811
48.1029,48.154,0.000192012,1.27094
48.3521,48.1686,0.00245074,1.17956
48.1117,48.1647,0.000201843,1.10074
47.8543,48.1446,0.00601238,1.03207
48.1117,48.1416,5.21E-05,1.45006
48.1889,48.1456,0.000139371,1.33166
47.8317,48.1214,0.00614989,1.23148
48.1889,48.1282,0.000218733,1.61311
48.0171,48.118,0.00077084,1.46743
48.0731,48.1143,0.000126032,1.34625
47.987,48.1044,0.00101082,1.2439
48.1029,48.1043,1.33E-07,1.15632
48.0171,48.0984,0.000474149,1.08056
48.1708,48.103,0.000327487,1.01439
47.8236,48.0863,0.00487155,0.956126
47.9315,48.0775,0.00149517,0.904437
47.987,48.0727,0.000511454,0.858286
48.1594,48.0771,0.000469627,0.816841
48.1029,48.0783,4.16E-05,0.779428
48.1117,48.0799,6.94E-05,0.745495
47.8462,48.0695,0.00340927,0.714588
47.9315,48.0635,0.00118815,0.686328
48.1889,48.0687,0.000980872,0.660397
48.0731,48.0689,1.20E-06,0.636525
48.0171,48.0669,0.000167457,0.614483
47.9315,48.0619,0.00114448,0.594075
48.0171,48.0603,0.000125158,0.575131
47.8543,48.0531,0.00264812,0.557504
48.2752,48.0606,0.00307942,0.541066
48.0171,48.0592,0.00011813,0.525706
48.1117,48.0609,0.000172228,0.511326
48.0085,48.0592,0.000171079,0.497838
47.738,48.0495,0.00644095,0.485167
48.0257,48.048,2.72E-05,0.983282
47.9315,48.0413,0.000847508,0.928572
48.1798,48.0489,0.00119811,0.87987
48.0257,48.0477,3.35E-05,0.836252
47.8543,48.038,0.00233397,0.796973
48.1889,48.0452,0.00142076,0.761427
48.1029,48.0478,0.000207723,0.729115
48.1889,48.054,0.00124203,0.699624
48.0257,48.0528,5.00E-05,0.672608
47.987,48.0502,0.00027043,0.647776
48.1798,48.0552,0.00104917,0.624879
48.0085,48.0535,0.000136244,0.603707
48.2752,48.0616,0.00306932,0.584078
48.0171,48.06,0.000123337,0.565834
48.0171,48.0585,0.000114768,0.548838
48.0257,48.0574,6.72E-05,0.532973
47.8156,48.0496,0.00365009,0.518133
47.987,48.0476,0.000244493,0.504225
48.1117,48.0496,0.000256385,0.49117
48.3616,48.0589,0.00607721,0.478894
48.1117,48.0621,0.000133832,0.977755
48.0171,48.0595,0.000126651,0.923665
48.198,48.0671,0.00119664,0.875488
48.0257,48.065,0.00010709,0.832315
48.1889,48.0711,0.000958796,0.793418
47.9399,48.0649,0.00107467,0.758201
48.0257,48.0631,9.59E-05,0.726176
48.1889,48.0686,0.000987646,0.696936
47.9095,48.0619,0.00157994,0.670141
48.1117,48.0639,0.000154624,0.645504
48.1117,48.0658,0.0001424,0.622781
47.9232,48.0604,0.00126928,0.601764
48,48.0582,0.000227979,0.582274
47.9232,48.0535,0.00113822,0.564155
48.1708,48.0575,0.000859276,0.547273
48.1889,48.0619,0.001078,0.531509
48.0085,48.0601,0.000177678,0.516762
47.738,48.05,0.00647733,0.50294
48.1889,48.0587,0.000926789,0.998922
48.2566,48.0703,0.00244535,0.942436
48.0257,48.0678,0.00012435,0.892241
48.0731,48.0681,1.72E-06,0.847356
48.0941,48.0694,4.21E-05,0.806992
48.0257,48.0673,0.000119384,0.770509
47.9399,48.0615,0.00101358,0.737384
48.1798,48.0667,0.000874271,0.707182
48.1798,48.0715,0.000798695,0.679541
47.9399,48.0661,0.00108087,0.654156
47.9012,48.0596,0.00169756,0.630768
48.1029,48.0613,0.000116993,0.609158
47.9399,48.0568,0.000919302,0.589136
48.0941,48.0581,8.69E-05,0.570539
48.1889,48.0626,0.00106766,0.553226
48.2752,48.0698,0.00282034,0.537072
47.9399,48.0655,0.0010529,0.521969
48.2845,48.0725,0.00299278,0.507823
47.9399,48.0684,0.00109734,0.494549
48.0171,48.0668,0.000164207,0.482073
47.8236,48.0597,0.00369336,0.470329
48.0257,48.0587,7.21E-05,0.459257
48.1798,48.0621,0.000915159,0.448805
48.0257,48.0611,8.28E-05,0.438924
48.1029,48.0622,0.000108985,0.429573
47.9012,48.058,0.00161879,0.420712
48.0171,48.0569,0.000104435,0.412306
47.9399,48.054,0.000855208,0.404324
48.0257,48.0533,5.00E-05,0.396736
48.0257,48.0526,4.75E-05,0.389517
48.1029,48.0538,0.000157821,0.382642
48.1029,48.055,0.000150363,0.376089
48.0257,48.0543,5.35E-05,0.369838
47.987,48.0528,0.000282705,0.36387
48.0731,48.0532,2.58E-05,0.358169
48.0257,48.0526,4.73E-05,0.352718
47.9095,48.0495,0.00127853,0.347503
48.0171,48.0488,6.56E-05,0.34251
48.1029,48.05,0.000182608,0.337728
48.1117,48.0512,0.000237981,0.333144
48.0171,48.0505,7.28E-05,0.328747
48.0257,48.05,3.85E-05,0.324529
48.0257,48.0495,3.70E-05,0.320478
48.0171,48.0489,6.57E-05,0.316588
47.9399,48.0468,0.000741714,0.312849
47.9399,48.0447,0.000712992,0.309253
48.1029,48.0458,0.000211375,0.305795
47.9012,48.0431,0.00130557,0.302467
48.0731,48.0436,5.62E-05,0.299263
48.1117,48.0449,0.000289078,0.296177
47.9095,48.0424,0.00114453,0.293204
48.0171,48.042,4.00E-05,0.290338
48.0731,48.0425,6.05E-05,0.287574
47.987,48.0415,0.00019246,0.284909
47.987,48.0406,0.000185666,0.282338
48.0257,48.0403,1.38E-05,0.279855
48.1594,48.0424,0.000885216,0.277459
48.1117,48.0436,0.000299951,0.275145
48.0171,48.0431,4.37E-05,0.272909
47.8156,48.0393,0.00323132,0.270749
48.1889,48.0418,0.00139756,0.26866
48.0257,48.0415,1.61E-05,0.266641
48.1594,48.0435,0.000867466,0.264689
48.3616,48.0487,0.0063177,0.2628
47.9955,48.0461,0.000135915,0.784819
48.2845,48.0573,0.00354827,0.750394
48.0257,48.0558,6.22E-05,0.719058
48.1117,48.0583,0.000194743,0.690422
47.9315,48.053,0.00100293,0.664158
48.1117,48.0553,0.000215134,0.639992
47.9955,48.053,0.000223536,0.617689
48.0257,48.052,4.66E-05,0.597046
48.0941,48.0535,0.000110576,0.577892
48.0257,48.0526,4.84E-05,0.560075
48.1798,48.0569,0.00101065,0.543466
47.8462,48.0499,0.00277065,0.527951
48.0257,48.0492,3.66E-05,0.513429
48.0171,48.0481,6.41E-05,0.499813
47.9095,48.0439,0.00119997,0.487023
48.1594,48.0474,0.000832309,0.47499
48.198,48.0517,0.00141656,0.463653
47.9095,48.0477,0.00126262,0.452957
48.1594,48.0508,0.000778889,0.44285
48.198,48.0548,0.00135278,0.43329
48.1029,48.0561,0.000144574,0.424235
48.0941,48.057,9.04E-05,0.41565
47.9012,48.0531,0.00151596,0.4075
47.8543,48.0481,0.00246626,0.399756
47.8543,48.0434,0.00234456,0.392391
48.0257,48.0429,1.94E-05,0.385379
48.1889,48.0464,0.00133012,0.378699
48.0257,48.0459,2.67E-05,0.372328
47.9315,48.0433,0.000816928,0.366248
47.9399,48.041,0.000667138,0.360441
47.8317,48.0363,0.00273322,0.354891
48.0257,48.0361,7.03E-06,0.349582
48.0257,48.0359,6.72E-06,0.344502
48.2752,48.0409,0.0035759,0.339636
48.0257,48.0406,1.45E-05,0.334973
48.2752,48.0455,0.00343504,0.330502
47.9012,48.0425,0.0012991,0.326212
48.1029,48.0437,0.000227566,0.322095
47.987,48.0426,0.000200939,0.318141
47.9095,48.04,0.00110598,0.314342
48.0257,48.0397,1.28E-05,0.310689
48.2658,48.0441,0.00319064,0.307176
47.8156,48.0397,0.00325794,0.303796
48.1117,48.0411,0.000323429,0.300543
48.0171,48.0406,3.59E-05,0.29741
47.9399,48.0388,0.000633304,0.294392
47.9955,48.038,0.000116882,0.291483
48.1889,48.0407,0.00142171,0.288679
48.0941,48.0417,0.000177958,0.285975
48.1594,48.0437,0.000865327,0.283366
48.0731,48.0443,5.38E-05,0.280848
48.2658,48.0481,0.00306364,0.278417
48.198,48.0507,0.00140232,0.27607
48.1117,48.0517,0.000232255,0.273803
48.0257,48.0513,4.23E-05,0.271613
48.1029,48.0522,0.000166177,0.269496
48.0171,48.0516,7.68E-05,0.267449
48.0941,48.0523,0.00011282,0.26547
47.9399,48.0504,0.000788514,0.263556
48.1117,48.0514,0.00023425,0.261704
48.1029,48.0523,0.000165284,0.259912
47.9232,48.0502,0.00104003,0.258178
48.0257,48.0498,3.75E-05,0.256499
47.8543,48.0467,0.00238586,0.254873
48.1708,48.0487,0.000961521,0.253299
48,48.0479,0.000147764,0.251774
48.0257,48.0475,3.07E-05,0.250296
48.1889,48.0497,0.00124734,0.248864
48.0171,48.0492,6.65E-05,0.247476
48.198,48.0515,0.00138146,0.246131
48.1798,48.0535,0.00102715,0.244826
48.1029,48.0542,0.000152417,0.243561
47.8156,48.0506,0.00355482,0.242334
48.1889,48.0527,0.00119352,0.241144
47.738,48.048,0.00618234,0.23999
47.9095,48.0414,0.000921332,0.764163
48.0171,48.0403,3.68E-05,0.731607
48.1889,48.0468,0.00137908,0.701902
48.1117,48.0495,0.000263052,0.674699
47.987,48.047,0.000244003,0.6497
47.9012,48.0413,0.00132663,0.626656
47.987,48.0392,0.000183867,0.605352
47.987,48.0373,0.000170217,0.585605
47.7689,48.0278,0.00449707,0.567254
48.0257,48.0277,2.73E-07,0.550163
48.1708,48.0325,0.00127789,0.534211
48.0941,48.0345,0.000236883,0.519291
47.9012,48.0303,0.00110912,0.505312
47.9399,48.0275,0.000509977,0.492191
47.9399,48.0249,0.000479083,0.479855
48.1117,48.0274,0.000470527,0.468239
47.9399,48.0249,0.000478137,0.457285
48.0171,48.0247,3.82E-06,0.446941
48.1117,48.0271,0.000472469,0.437161
48.1889,48.0314,0.00163462,0.427903
48.0171,48.031,1.28E-05,0.419128
48.0853,48.0324,0.000183845,0.410803
48.1889,48.0364,0.00152839,0.402896
48.1117,48.0382,0.000354277,0.395378
48.0731,48.0391,7.59E-05,0.388224
48.1594,48.0419,0.0009038,0.38141
48.1889,48.0454,0.00134814,0.374914
48.2658,48.0505,0.00303266,0.368716
47.9399,48.048,0.00076306,0.362799
48.1029,48.0492,0.000188441,0.357145
48.0941,48.0502,0.000125941,0.351739
48.0257,48.0496,3.74E-05,0.346566
47.9315,48.0471,0.000871228,0.341613
48.0731,48.0477,4.21E-05,0.336868
48.1117,48.049,0.000255962,0.332319
48.2752,48.0536,0.00319406,0.327956
47.9399,48.0513,0.000807416,0.323769
48.1889,48.0541,0.00118137,0.319749
48.1029,48.055,0.000148781,0.315887
47.9399,48.0528,0.000827585,0.312175
47.9399,48.0506,0.000795606,0.308606
48.1029,48.0516,0.000170619,0.305172
48.1029,48.0526,0.000164172,0.301867
48.0941,48.0534,0.000107591,0.298685
48.0257,48.0528,4.78E-05,0.29562
47.9399,48.0508,0.000796327,0.292667
47.9399,48.0488,0.000767462,0.289821
47.987,48.0477,0.000238197,0.287076
47.9399,48.0457,0.000724922,0.284428
47.987,48.0447,0.000215447,0.281873
48.0171,48.0442,4.76E-05,0.279407
48.2658,48.0481,0.00306445,0.277026
48.0171,48.0475,5.99E-05,0.274727
48.0257,48.0472,2.98E-05,0.272505
48.1798,48.0494,0.00109814,0.270358
48.1117,48.0505,0.000242233,0.268283
47.9012,48.048,0.00139049,0.266277
47.9399,48.0462,0.000728985,0.264336
47.8543,48.043,0.00229827,0.262459
48.0171,48.0426,4.20E-05,0.260643
47.9399,48.0409,0.000658523,0.258885
48.2658,48.0446,0.00315592,0.257184
48.1117,48.0456,0.000281356,0.255536
48.0171,48.0452,5.08E-05,0.253941
48.0941,48.046,0.00014937,0.252395
48.0257,48.0456,2.56E-05,0.250898
47.9315,48.0439,0.000813183,0.249448
47.9012,48.0416,0.00127036,0.248042
47.9315,48.0399,0.000757308,0.246679
48.1889,48.0422,0.00138495,0.245358
47.8236,48.0389,0.00298376,0.244077
48.1117,48.04,0.000330858,0.242835
48.2658,48.0434,0.00318258,0.24163
47.7458,48.0389,0.00552887,0.240461
47.8236,48.0357,0.00289455,0.239327
48.0257,48.0356,6.26E-06,0.238226
48.0731,48.0361,8.79E-05,0.237158
47.9315,48.0346,0.000683293,0.236121
48.0257,48.0345,4.92E-06,0.235115
48.0171,48.0342,1.88E-05,0.234137
47.8543,48.0316,0.00202014,0.233189
48.2658,48.035,0.00342456,0.232267
47.8543,48.0324,0.00203766,0.231372
47.987,48.0317,0.000128447,0.230503
47.8543,48.0292,0.00196466,0.229659
47.9095,48.0275,0.000893821,0.228838
48.0731,48.0281,0.000130079,0.228041
48.0171,48.0279,7.55E-06,0.227266
48.1889,48.0302,0.00161714,0.226514
47.987,48.0296,0.000116622,0.225782
48.1117,48.0308,0.000420609,0.225071
48.3521,48.0353,0.00644532,0.224379
47.9095,48.0294,0.000759942,0.749995
47.9399,48.0254,0.000499781,0.718694
48.1029,48.0287,0.000375311,0.690088
48.1117,48.0321,0.000429982,0.663852
47.9095,48.0272,0.000938979,0.63971
48.1117,48.0305,0.000445244,0.617428
48.0941,48.0329,0.00025247,0.596804
48.1798,48.0382,0.00134749,0.577667
48.0941,48.0401,0.000195197,0.559866
47.9012,48.0354,0.00120495,0.543271
47.987,48.0338,0.000146343,0.527769
48.0257,48.0336,4.12E-06,0.513258
48.1889,48.0384,0.00150625,0.499652
47.9232,48.0349,0.000828582,0.486872
48.1117,48.0372,0.000368117,0.474848
48.1029,48.0391,0.000269562,0.463519
47.987,48.0376,0.000169369,0.45283
47.9399,48.0349,0.00059602,0.442731
48.1029,48.0368,0.000288543,0.433177
48.0257,48.0365,7.62E-06,0.424128
47.9399,48.034,0.000582,0.415548
48.0941,48.0355,0.000225835,0.407403
48.0171,48.035,2.11E-05,0.399664
47.8543,48.0306,0.00203876,0.392304
47.9955,48.0297,7.69E-05,0.385296
47.8156,48.0247,0.00286261,0.37862
48.0171,48.0245,3.59E-06,0.372253
48.1889,48.0283,0.00168703,0.366176
48.1889,48.0319,0.00161069,0.360372
48.1029,48.0335,0.000314812,0.354825
47.9315,48.0312,0.000648913,0.349519
47.987,48.0303,0.000122124,0.344441
48.1117,48.032,0.000413816,0.339578
48.0731,48.0329,0.000105406,0.334917
48.1029,48.0343,0.000306152,0.330449
48.0257,48.0341,4.63E-06,0.326161
47.9012,48.0315,0.00110316,0.322046
48.0853,48.0325,0.000180929,0.318094
48.0257,48.0324,2.91E-06,0.314296
47.8462,48.0288,0.00216416,0.310646
48.0171,48.0286,8.52E-06,0.307134
48.1029,48.03,0.000344978,0.303756
48.2566,48.0342,0.00320605,0.300504
48.0257,48.0341,4.54E-06,0.297373
48.0257,48.0339,4.37E-06,0.294356
48.1117,48.0353,0.000377689,0.291448
48.1029,48.0366,0.000284988,0.288645
47.8543,48.0333,0.00207336,0.285942
47.9315,48.0315,0.000646809,0.283334
47.7302,48.0262,0.00566642,0.280818
48.0257,48.0262,1.58E-08,0.278388
48.1117,48.0277,0.000456384,0.276042
48.1029,48.029,0.000353287,0.273776
48.2845,48.0333,0.00407631,0.271586
48.0171,48.033,1.64E-05,0.26947
48.2658,48.0369,0.00338239,0.267425
48.1029,48.038,0.000271811,0.265446
48.0171,48.0377,2.73E-05,0.263533
48.0941,48.0386,0.000198826,0.261682
48.0257,48.0384,1.04E-05,0.259891
48.0257,48.0382,1.00E-05,0.258157
48.1029,48.0392,0.000261533,0.256479
47.987,48.0384,0.00017015,0.254854
48.2752,48.0421,0.00350092,0.25328
48.0257,48.0419,1.68E-05,0.251755
48.1029,48.0428,0.000232515,0.250278
48.0257,48.0426,1.83E-05,0.248847
48.1117,48.0436,0.000298428,0.247459
47.9399,48.042,0.000671601,0.246114
48.0819,48.0426,9.92E-05,0.24481
48.1117,48.0437,0.000297705,0.243546
47.9399,48.0421,0.000672452,0.24232
47.987,48.0413,0.000189649,0.24113
48.0041,48.0407,8.63E-05,0.239976
48.0731,48.0412,6.54E-05,0.238856
47.8236,48.038,0.00295606,0.237769
48.1117,48.0391,0.000339236,0.236715
48.1889,48.0413,0.00140129,0.235691
48.2658,48.0446,0.00314669,0.234697
47.987,48.0437,0.000206897,0.233732
48.0257,48.0435,2.03E-05,0.232795
48.0257,48.0432,1.97E-05,0.231885
48.1889,48.0453,0.00132493,0.231001
47.9399,48.0438,0.000693642,0.230142
48.0257,48.0435,2.04E-05,0.229308
48.0171,48.0432,4.36E-05,0.228498
47.987,48.0424,0.000196882,0.22771
48.1029,48.0432,0.000228769,0.226945
48.1889,48.0453,0.00132475,0.226201
48.0853,48.0458,1.00E-04,0.225478
48.1798,48.0477,0.00112011,0.224775
47.9315,48.0461,0.000843223,0.224092
47.9399,48.0446,0.000703995,0.223428
48.198,48.0468,0.0014686,0.222782
47.8543,48.0441,0.00231194,0.222154
48.1029,48.0449,0.000215977,0.221544
47.9012,48.0429,0.00128887,0.22095
48.2566,48.0459,0.00285043,0.220372
47.9399,48.0444,0.000700738,0.21981
48.0171,48.044,4.65E-05,0.219264
48.0257,48.0438,2.10E-05,0.218732
47.9315,48.0422,0.000786827,0.218215
47.7689,48.0385,0.00466386,0.217711
48.0941,48.0393,0.000192821,0.217222
48.1889,48.0413,0.00139746,0.216745
47.9399,48.0399,0.000641855,0.216282
48.1889,48.0419,0.00138523,0.21583
48.0853,48.0425,0.000117351,0.215391
47.9315,48.041,0.00076945,0.214964
48.0941,48.0417,0.000175783,0.214548
47.9315,48.0403,0.000758676,0.214143
47.987,48.0396,0.000177132,0.213749
48.0257,48.0394,1.20E-05,0.213365
48.0257,48.0392,1.17E-05,0.212991
47.9178,48.0376,0.000919838,0.212628
48.2459,48.0403,0.00270899,0.212273
48.1117,48.0413,0.000317852,0.211929
47.987,48.0406,0.000183962,0.211593
47.9315,48.0391,0.000742575,0.211266
48.0085,48.0387,5.86E-05,0.210948
47.9399,48.0374,0.000609637,0.210638
48.1798,48.0393,0.00126535,0.210336
48.1594,48.0409,0.000900439,0.210042
47.9012,48.039,0.00121775,0.209755
47.9399,48.0377,0.000613546,0.209477
48.0257,48.0376,9.05E-06,0.209205
47.9012,48.0358,0.00116112,0.20894
48.1117,48.0368,0.000359555,0.208683
47.8543,48.0344,0.00207892,0.208431
48.2658,48.0374,0.00334194,0.208187
48.0941,48.0382,0.000200481,0.207949
47.8156,48.0353,0.00309207,0.207717
48.1029,48.0362,0.000285463,0.20749
47.9955,48.0356,0.000103159,0.20727
48.1594,48.0372,0.000956311,0.207055
47.9315,48.0359,0.000697769,0.206846
48.1029,48.0367,0.000280543,0.206643
48.0257,48.0366,7.59E-06,0.206444
48.1029,48.0374,0.00027452,0.206251
48.0731,48.0379,7.94E-05,0.206062
48.0941,48.0386,0.000197169,0.205879
47.8543,48.0363,0.00212075,0.2057
47.8543,48.0339,0.00206657,0.205525
48.0085,48.0336,4.03E-05,0.205355
47.987,48.033,0.000135485,0.20519
47.8236,48.0303,0.00273686,0.205028
47.9399,48.0291,0.000510208,0.204871
47.987,48.0286,0.0001109,0.204718
48.1029,48.0296,0.000344501,0.204568
47.9399,48.0284,0.00050181,0.204423
47.9399,48.0273,0.00048907,0.204281
48.0257,48.0273,1.57E-07,0.204143
47.8543,48.0251,0.00186746,0.204008
48.0171,48.025,3.95E-06,0.203876
48.1117,48.0261,0.000469675,0.203748
47.8317,48.0236,0.0023581,0.203623
48.1889,48.0257,0.00170585,0.203502
48.0257,48.0257,4.56E-12,0.203383
