Angle1,x1,y1,Angle2,x2,y2,Angle3,x3,y3,,Angle_t
-4.63,80,-988,0.558661395,9,923,-1.636573215,-3,105,,4.953656646
-4.92,83,-964,0.449620276,7,892,0,0,113,,5.316014209
-4.49,74,-943,0.200567368,3,857,1.605999234,3,107,,4.935107642
-5.93,101,-972,1.188276399,19,916,-1.420262225,-3,121,,6.292115874
-5.05,87,-984,0.30704768,5,933,-2.40596489,-5,119,,5.327275991
-4.12,70,-972,0.320442104,5,894,0.567265083,1,101,,4.477101651
-3.95,66,-955,-0.195770237,-3,878,5.7743124,9,89,,4.298876972
-3.92,66,-964,0.063946006,1,896,0,0,97,,4.212829703
-5.11,87,-972,1.829305176,29,908,-9.713228311,-19,111,,5.473073287
-3.92,66,-962,1.695757352,27,912,-7.480868686,-13,99,,4.139179577
-2.83,48,-972,0.959100901,15,896,-5.000632904,-7,80,,3.06647833
-2.2,37,-964,0.321882263,5,890,4.610638537,5,62,,2.380582967
-2.43,41,-968,0.444635773,7,902,0.75384657,1,76,,2.602556117
-3.28,56,-976,1.688356593,27,916,-8.901695217,-13,83,,3.498436384
-2.61,44,-966,0.063803588,1,898,5.12817905,7,78,,2.805115636
-2.71,46,-972,0.695608317,11,906,-2.202593011,-3,78,,2.906554587
-2.7,46,-974,1.688356593,27,916,-16.26016668,-21,72,,2.874877166
-2.86,48,-962,2.602556117,41,902,-20.74603176,-25,66,,3.046119013
-1.26,21,-957,0.194882397,3,882,3.179822684,3,54,,1.363924342
-1.49,25,-958,0.063803588,1,898,5.710579784,5,50,,1.594678457
-2.29,39,-976,1.176718057,19,925,-2.526111004,-3,68,,2.414278397
-1.93,33,-980,1.52184301,25,941,-6.441585036,-7,62,,2.008482215
-0.53,9,-966,0.448614455,7,894,1.245361355,1,46,,0.576782316
-0.78,13,-951,0.598887375,9,861,0,0,50,,0.865025318
-1.12,19,-968,1.351668917,21,890,-16.45997632,-13,44,,1.222979698
-1.59,27,-972,1.04609854,17,931,-9.819277677,-9,52,,1.661169651
-2.02,35,-990,2.518185808,42,955,-22.61981205,-25,60,,2.098901025
-0.88,15,-982,1.086952145,17,896,1.193486633,1,48,,0.959100901
0.18,-3,-970,-0.594743124,-9,867,33.23163336,19,29,,-0.198254038
1.36,-23,-966,-0.320442104,-5,894,78.68988351,15,3,,-1.47372396
-0.29,5,-982,1.427440075,23,923,-20.77220611,-11,29,,0.310374242
-0.53,9,-964,1.082122398,17,900,-14.03621065,-11,44,,0.572937358
-0.29,5,-976,0,0,906,6.952941209,5,41,,0.316197924
-1,17,-978,0.44267278,7,906,-1.301949628,-1,44,,1.074957711
-0.89,15,-968,0.822066534,13,906,-3.433622333,-3,50,,0.948516743
-1,17,-976,0.823885015,13,904,-1.145760159,-1,50,,1.077335376
-1.36,23,-972,0.698692749,11,902,-3.433622333,-3,50,,1.460658925
-1.47,25,-974,0.950614847,15,904,-3.433622333,-3,50,,1.584099718
-1.36,23,-968,0.571667071,9,902,0,0,52,,1.460658925
-1.24,21,-968,0.823885015,13,904,-3.179822684,-3,54,,1.330743578
-1.12,19,-968,0.950614847,15,904,-5.102153321,-5,56,,1.204045366
-1.36,23,-968,0.698692749,11,902,-5.492311714,-5,52,,1.460658925
-1.24,21,-972,0.698692749,11,902,0,0,52,,1.333693164
-1.24,21,-968,0.571667071,9,902,-1.101703539,-1,52,,1.333693164
-1.47,25,-974,0.823885015,13,904,0,0,54,,1.584099718
-1.59,27,-970,1.082122398,17,900,-1.101703539,-1,52,,1.718353983
-1.12,19,-974,0.952722252,15,902,-3.301857953,-3,52,,1.206714301
-1.35,23,-974,0.827546218,13,900,0,0,52,,1.463903423
-1.36,23,-972,0.825711559,13,902,-5.492311714,-5,52,,1.460658925
-1.35,23,-976,0.698692749,11,902,-3.179822684,-3,54,,1.460658925
-1.24,21,-974,0.698692749,11,902,-3.433622333,-3,50,,1.333693164
-1.47,25,-974,0.697147121,11,904,-1.193486633,-1,48,,1.584099718
-1.58,27,-978,0.950614847,15,904,-3.179822684,-3,54,,1.710755175
-1.24,21,-972,0.570402405,9,904,-3.179822684,-3,54,,1.330743578
-1.35,23,-974,0.952722252,15,902,0,0,56,,1.460658925
-1.48,25,-970,0.954839021,15,900,0,0,48,,1.59113655
-1.47,25,-972,0.571667071,9,902,-3.301857953,-3,52,,1.587610339
-1.23,21,-978,0.825711559,13,902,-5.492311714,-5,52,,1.333693164
-1.23,21,-978,0.698692749,11,902,-5.492311714,-5,52,,1.333693164
-1.23,21,-976,0.697147121,11,904,-1.193486633,-1,48,,1.330743578
-1.23,21,-976,0.697147121,11,904,-3.179822684,-3,54,,1.330743578
-1.35,23,-974,0.697147121,11,904,-5.290068835,-5,54,,1.457428774
-1.36,23,-970,0.825711559,13,902,-5.946849148,-5,48,,1.460658925
-1.24,21,-972,0.827546218,13,900,-3.179822684,-3,54,,1.336655853
-1.24,21,-974,0.950614847,15,904,-3.179822684,-3,54,,1.330743578
-1.23,21,-976,0.700245245,11,900,-5.710579784,-5,50,,1.336655853
-1.35,23,-976,0.571667071,9,902,-3.301857953,-3,52,,1.460658925
-1.36,23,-968,0.445623813,7,900,-1.193486633,-1,48,,1.463903423
-1.24,21,-970,0.823885015,13,904,-5.290068835,-5,54,,1.330743578
-1.35,23,-974,0.703371027,11,896,-5.102153321,-5,56,,1.470435843
-1.24,21,-974,0.827546218,13,900,-5.492311714,-5,52,,1.336655853
-1.24,21,-974,0.698692749,11,902,-5.710579784,-5,50,,1.333693164
-1.35,23,-974,0.570402405,9,904,-3.179822684,-3,54,,1.457428774
-1.35,23,-974,0.829389049,13,898,-1.023027796,-1,56,,1.467162363
-1.47,25,-974,0.950614847,15,904,-1.060909209,-1,54,,1.584099718
-1.36,23,-972,0.959100901,15,896,-1.145760159,-1,50,,1.470435843
-1.36,23,-970,0.954839021,15,900,-5.290068835,-5,54,,1.463903423
-1.36,23,-968,0.572937358,9,900,-1.101703539,-1,52,,1.463903423
-1.35,23,-974,0.825711559,13,902,-7.969591758,-7,50,,1.460658925
-1.36,23,-970,0.571667071,9,902,-5.492311714,-5,52,,1.460658925
-1.47,25,-974,0.827546218,13,900,-5.710579784,-5,50,,1.59113655
-1.24,21,-972,0.827546218,13,900,-3.433622333,-3,50,,1.336655853
-1.59,27,-974,0.701804656,11,898,-1.060909209,-1,54,,1.72217875
-1.36,23,-972,0.823885015,13,904,-1.101703539,-1,52,,1.457428774
-1.36,23,-972,0.952722252,15,902,-1.023027796,-1,56,,1.460658925
-1.24,21,-972,1.079723582,17,902,-3.179822684,-3,54,,1.333693164
-1.59,27,-974,0.700245245,11,900,0,0,54,,1.718353983
-1.47,25,-972,0.823885015,13,904,-1.145760159,-1,50,,1.584099718
-1.12,19,-972,0.825711559,13,902,-7.124999688,-7,56,,1.206714301
-1.47,25,-974,0.698692749,11,902,-3.179822684,-3,54,,1.587610339
-1.35,23,-976,0.952722252,15,902,-7.38602588,-7,54,,1.460658925
-1.24,21,-972,0.822066534,13,906,0,0,56,,1.327807007
-1.59,27,-972,0.700245245,11,900,-3.301857953,-3,52,,1.718353983
-1.24,21,-972,0.822066534,13,906,-3.576326012,-3,48,,1.327807007
-1.59,27,-974,0.698692749,11,902,-5.492311714,-5,52,,1.714546163
-1.47,25,-974,0.571667071,9,902,-7.666786334,-7,52,,1.587610339
-1.47,25,-972,0.822066534,13,906,-5.710579784,-5,50,,1.580604585
-1.36,23,-972,0.697147121,11,904,-3.731388274,-3,46,,1.457428774
-1.36,23,-966,0.822066534,13,906,-3.433622333,-3,50,,1.454212875
-1.47,25,-972,0.822066534,13,906,-3.433622333,-3,50,,1.580604585
-1.59,27,-970,0.823885015,13,904,-3.433622333,-3,50,,1.710755175
-1.6,27,-968,1.079723582,17,902,-3.301857953,-3,52,,1.714546163
-1.58,27,-976,0.822066534,13,906,-5.102153321,-5,56,,1.706980911
-1.36,23,-968,1.077335376,17,904,-3.179822684,-3,54,,1.457428774
-1.47,25,-976,0.825711559,13,902,1.101703539,1,52,,1.587610339
-1.36,23,-970,0.698692749,11,902,-3.179822684,-3,54,,1.460658925
-1.36,23,-970,0.567889784,9,908,-3.301857953,-3,52,,1.451011134
-1.25,21,-966,0.823885015,13,904,-1.145760159,-1,50,,1.330743578
-1.24,21,-974,0.822066534,13,906,-1.101703539,-1,52,,1.327807007
-1.48,25,-970,0.697147121,11,904,-3.301857953,-3,52,,1.584099718
-1.47,25,-972,0.697147121,11,904,-5.492311714,-5,52,,1.584099718
-1.36,23,-968,0.695608317,11,906,-3.179822684,-3,54,,1.454212875
-1.36,23,-972,0.698692749,11,902,-5.710579784,-5,50,,1.460658925
-1.36,23,-972,0.697147121,11,904,-1.060909209,-1,54,,1.457428774
-1.24,21,-970,0.948516743,15,906,-3.301857953,-3,52,,1.327807007
-1.59,27,-974,0.816658937,13,912,-3.301857953,-3,52,,1.695757352
-1.24,21,-972,0.825711559,13,902,0,0,54,,1.333693164
-1.35,23,-976,0.69407629,11,908,-3.06647833,-3,56,,1.451011134
-1.35,23,-974,0.697147121,11,904,-1.023027796,-1,56,,1.457428774
-1.35,23,-974,0.952722252,15,902,0,0,52,,1.460658925
-1.36,23,-972,0.697147121,11,904,-5.492311714,-5,52,,1.457428774
-1.36,23,-972,0.823885015,13,904,-1.023027796,-1,56,,1.457428774
-1.47,25,-972,0.697147121,11,904,-5.492311714,-5,52,,1.584099718
-1.59,27,-972,0.946427879,15,908,-3.433622333,-3,50,,1.703223258
-1.24,21,-974,0.822066534,13,906,-1.060909209,-1,54,,1.327807007
-1.35,23,-976,0.698692749,11,902,-5.492311714,-5,52,,1.460658925
-1.59,27,-974,0.698692749,11,902,-1.145760159,-1,50,,1.714546163
-1.47,25,-974,0.569143321,9,906,-1.060909209,-1,54,,1.580604585
-1.35,23,-974,1.072590517,17,908,-5.492311714,-5,52,,1.451011134
-1.71,29,-972,0.822066534,13,906,-5.290068835,-5,54,,1.833340624
-1.47,25,-974,0.571667071,9,902,-1.145760159,-1,50,,1.587610339
-1.47,25,-974,0.818453548,13,910,-1.060909209,-1,54,,1.573660374
-1.12,19,-970,0.823885015,13,904,-1.101703539,-1,52,,1.204045366
-1.71,29,-970,0.954839021,15,900,-1.023027796,-1,56,,1.84555447
-1.48,25,-970,0.571667071,9,902,0,0,54,,1.587610339
-1.47,25,-974,0.697147121,11,904,-3.06647833,-3,56,,1.584099718
-1.59,27,-972,0.825711559,13,902,-5.290068835,-5,54,,1.714546163
-1.35,23,-974,0.697147121,11,904,-1.060909209,-1,54,,1.457428774
-1.36,23,-972,0.950614847,15,904,-3.179822684,-3,54,,1.457428774
-1.59,27,-972,1.079723582,17,902,-5.102153321,-5,56,,1.714546163
-1.48,25,-968,0.825711559,13,902,-3.301857953,-3,52,,1.587610339
-1.48,25,-970,0.823885015,13,904,-1.101703539,-1,52,,1.584099718
-1.59,27,-972,0.695608317,11,906,-1.101703539,-1,52,,1.706980911
-1.24,21,-970,1.074957711,17,906,-3.179822684,-3,54,,1.327807007
-1.58,27,-976,0.698692749,11,902,-3.179822684,-3,54,,1.714546163
-1.24,21,-970,0.695608317,11,906,-1.101703539,-1,52,,1.327807007
-1.36,23,-968,0.820256063,13,908,-2.96092921,-3,58,,1.451011134
-1.36,23,-970,0.570402405,9,904,-5.946849148,-5,48,,1.457428774
-1.36,23,-972,0.954839021,15,900,-1.101703539,-1,52,,1.463903423
-1.47,25,-974,0.697147121,11,904,0,0,56,,1.584099718
-1.59,27,-972,1.079723582,17,902,0,0,50,,1.714546163
-1.35,23,-976,0.698692749,11,902,-5.492311714,-5,52,,1.460658925
-1.47,25,-974,0.825711559,13,902,-1.145760159,-1,50,,1.587610339
-1.36,23,-972,0.952722252,15,902,-5.102153321,-5,56,,1.460658925
-1.47,25,-974,0.825711559,13,902,0,0,52,,1.587610339
-1.59,27,-974,0.697147121,11,904,-3.301857953,-3,52,,1.710755175
-1.24,21,-974,0.697147121,11,904,0,0,54,,1.330743578
-1.24,21,-970,0.569143321,9,906,-1.023027796,-1,56,,1.327807007
-1.11,19,-980,0.952722252,15,902,-5.290068835,-5,54,,1.206714301
-1.24,21,-972,0.572937358,9,900,-1.060909209,-1,54,,1.336655853
-1.47,25,-974,0.569143321,9,906,0,0,56,,1.580604585
-1.23,21,-978,0.823885015,13,904,-1.023027796,-1,56,,1.330743578
-1.36,23,-970,0.823885015,13,904,-3.301857953,-3,52,,1.457428774
-1.12,19,-974,0.698692749,11,902,-3.179822684,-3,54,,1.206714301
-1.36,23,-970,0.950614847,15,904,-1.060909209,-1,54,,1.457428774
-1.59,27,-970,0.570402405,9,904,0,0,58,,1.710755175
-1.24,21,-974,0.950614847,15,904,-1.060909209,-1,54,,1.330743578
-1.47,25,-976,0.700245245,11,900,-3.179822684,-3,54,,1.59113655
-1.58,27,-976,0.697147121,11,904,-1.101703539,-1,52,,1.710755175
-1.47,25,-976,0.825711559,13,902,-1.101703539,-1,52,,1.587610339
-1.47,25,-976,0.700245245,11,900,-1.060909209,-1,54,,1.59113655
-1.35,23,-974,0.948516743,15,906,-1.060909209,-1,54,,1.454212875
-1.36,23,-970,0.950614847,15,904,-3.06647833,-3,56,,1.457428774
-1.47,25,-974,0.570402405,9,904,0,0,56,,1.584099718
-0.88,15,-972,0.695608317,11,906,-5.946849148,-5,48,,0.948516743
-1,17,-970,0.823885015,13,904,-1.060909209,-1,54,,1.077335376
-1.6,27,-968,0.697147121,11,904,-4.763630551,-5,60,,1.710755175
-1.47,25,-972,0.572937358,9,900,-3.06647833,-3,56,,1.59113655
-1.48,25,-970,0.571667071,9,902,-0.98775809,-1,58,,1.587610339
-1.24,21,-972,0.822066534,13,906,-5.492311714,-5,52,,1.327807007
-1.01,17,-968,0.950614847,15,904,-8.297125568,-7,48,,1.077335376
-1,17,-970,0.697147121,11,904,-1.245361355,-1,46,,1.077335376
-1.12,19,-968,0.440727042,7,910,-3.179822684,-3,54,,1.196108919
-1.59,27,-972,0.825711559,13,902,-5.290068835,-5,54,,1.714546163
-2.06,35,-974,0.569143321,9,906,-0.895171617,-1,64,,2.212307842
-1.71,29,-972,0.948516743,15,906,-0.924043192,-1,62,,1.833340624
-1.59,27,-972,0.952722252,15,902,0,0,58,,1.714546163
-1.59,27,-972,0.69407629,11,908,-3.301857953,-3,52,,1.703223258
-1.47,25,-974,0.823885015,13,904,-5.492311714,-5,52,,1.584099718
-1.47,25,-976,0.950614847,15,904,0,0,52,,1.584099718
-1.35,23,-974,0.825711559,13,902,-1.060909209,-1,54,,1.460658925
-1.47,25,-974,0.701804656,11,898,-3.301857953,-3,52,,1.594678457
-1.36,23,-972,0.827546218,13,900,-4.927098426,-5,58,,1.463903423
-1.35,23,-974,0.827546218,13,900,-1.145760159,-1,50,,1.463903423
-1.48,25,-968,0.827546218,13,900,-3.433622333,-3,50,,1.59113655
-1.36,23,-970,0.697147121,11,904,-0.98775809,-1,58,,1.457428774
-1.12,19,-970,0.822066534,13,906,0,0,52,,1.201388209
-1.24,21,-974,0.701804656,11,898,0,0,56,,1.339631731
-1.6,27,-964,0.697147121,11,904,-5.290068835,-5,54,,1.710755175
-1.49,25,-964,0.569143321,9,906,1.060909209,1,54,,1.580604585
-1.48,25,-968,0.697147121,11,904,-1.023027796,-1,56,,1.584099718
-1.48,25,-966,0.700245245,11,900,-1.101703539,-1,52,,1.59113655
-0.18,3,-970,0.569143321,9,906,-4.398695069,-3,39,,0.189719987
-0.06,1,-968,0.697147121,11,904,0,0,35,,0.063380113
0.06,-1,-966,0.950614847,15,904,-1.847605945,-1,31,,-0.063380113
0.41,-7,-968,0.825711559,13,902,-6.842757411,-3,25,,-0.444635773
-0.77,13,-968,0.827546218,13,900,4.398695069,3,39,,0.827546218
-1.13,19,-966,0.698692749,11,902,1.145760159,1,50,,1.206714301
-1.71,29,-970,0.569143321,9,906,-0.98775809,-1,58,,1.833340624
-1.25,21,-966,0.823885015,13,904,-3.179822684,-3,54,,1.330743578
-0.77,13,-968,0.823885015,13,904,-9.039461665,-7,44,,0.823885015
0.06,-1,-974,0.695608317,11,906,1.974929393,1,29,,-0.063240201
0.65,-11,-970,0.825711559,13,902,-8.972605633,-3,19,,-0.698692749
-0.18,3,-968,0.569143321,9,906,0,0,35,,0.189719987
-0.89,15,-968,0.822066534,13,906,-1.193486633,-1,48,,0.948516743
-1.36,23,-968,0.823885015,13,904,-5.492311714,-5,52,,1.457428774
-1.47,25,-974,0.695608317,11,906,-1.060909209,-1,54,,1.580604585
-1.82,31,-974,0.319014774,5,898,-2.862398533,-3,60,,1.977126901
-2.07,35,-970,0.566641756,9,910,-2.683768884,-3,64,,2.202593011
-1.83,31,-972,0.570402405,9,904,-0.924043192,-1,62,,1.964014689
-2.42,41,-970,0.570402405,9,904,-0.895171617,-1,64,,2.59680614
-2.6,44,-970,0.697147121,11,904,-2.683768884,-3,64,,2.786527053
-2.05,35,-976,0.822066534,13,906,-0.954839021,-1,60,,2.212307842
-1.23,21,-978,0.575494942,9,896,1.193486633,1,48,,1.342620887
-1.47,25,-976,0.569143321,9,906,-5.492311714,-5,52,,1.580604585
-1.7,29,-976,0.822066534,13,906,-2.96092921,-3,58,,1.833340624
-1.59,27,-974,0.697147121,11,904,-1.060909209,-1,54,,1.710755175
-1.12,19,-970,0.701804656,11,898,0,0,48,,1.212087821
-1.59,27,-970,0.695608317,11,906,-4.610638537,-5,62,,1.706980911
-2.3,39,-972,0.948516743,15,906,-2.602556117,-3,66,,2.464847154
-1.47,25,-974,0.695608317,11,906,1.101703539,1,52,,1.580604585
-1.24,21,-972,0.318305867,5,900,1.101703539,1,52,,1.336655853
-1.35,23,-976,0.695608317,11,906,-3.301857953,-3,52,,1.454212875
-0.77,13,-970,0.692550996,11,910,-3.900484621,-3,44,,0.818453548
-0.88,15,-974,0.950614847,15,904,-1.101703539,-1,52,,0.950614847
-1.35,23,-976,0.822066534,13,906,-3.06647833,-3,56,,1.454212875
-1.23,21,-978,0.695608317,11,906,-3.06647833,-3,56,,1.327807007
-0.76,13,-976,0.445623813,7,900,0,0,46,,0.827546218
-1.47,25,-976,0.698692749,11,902,-3.179822684,-3,54,,1.587610339
-1.71,29,-972,0.823885015,13,904,-0.924043192,-1,62,,1.83739391
-1.83,31,-972,1.074957711,17,906,-8.259418666,-9,62,,1.9596825
-1.24,21,-972,0.445623813,7,900,-2.96092921,-3,58,,1.336655853
-1.72,29,-968,0.827546218,13,900,-1.023027796,-1,56,,1.84555447
-1.59,27,-972,0.820256063,13,908,-3.433622333,-3,50,,1.703223258
-1.12,19,-972,0.575494942,9,896,-3.179822684,-3,54,,1.214792564
-1.36,23,-972,0.700245245,11,900,-1.193486633,-1,48,,1.463903423
-2.18,37,-970,0.946427879,15,908,-4.610638537,-5,62,,2.333443486
-2.3,39,-972,0.698692749,11,902,-5.877378863,-7,68,,2.475764169
-1.83,31,-970,0.823885015,13,904,-4.610638537,-5,62,,1.964014689
-1.36,23,-972,0.443652105,7,904,0,0,46,,1.457428774
-1.25,21,-966,0.316197924,5,906,1.301949628,1,44,,1.327807007
-1.48,25,-970,0.571667071,9,902,-1.145760159,-1,50,,1.587610339
-1.59,27,-974,0.952722252,15,902,-4.927098426,-5,58,,1.714546163
-1.36,23,-966,0.952722252,15,902,-2.862398533,-3,60,,1.460658925
-1.47,25,-972,0.823885015,13,904,-1.060909209,-1,54,,1.584099718
-1.94,33,-972,0.444635773,7,902,-3.06647833,-3,56,,2.095247665
-2.31,39,-966,0.825711559,13,902,-4.467148615,-5,64,,2.475764169
-2.2,37,-964,0.704944405,11,894,0,0,64,,2.369943761
-2.43,41,-966,0.585957764,9,880,0.818453548,1,70,,2.667527183
-3.77,64,-970,0.969923911,15,886,-3.077448203,-5,93,,4.131561375
-4.71,80,-972,0.829389049,13,898,-1.576546369,-3,109,,5.09084973
-4.71,80,-970,0.57937442,9,890,-0.535457733,-1,107,,5.136366481
-5.97,101,-966,1.212087821,19,898,-3.257214324,-7,123,,6.417196561
-6.78,115,-968,1.063225074,17,916,-4.557408363,-11,138,,7.155791379
-6.64,113,-970,0.691032391,11,912,-2.016619159,-5,142,,7.063133716
-6.19,105,-968,1.204045366,19,904,-3.900484621,-9,132,,6.625227531
-4.83,82,-970,0.589305858,9,875,-0.535457733,-1,107,,5.353784067
-4.82,82,-972,0.859039884,13,867,-5.092103217,-9,101,,5.402893603
-5.51,93,-964,1.074957711,17,906,-3.544758166,-7,113,,5.860813843
-7.23,123,-970,1.03498409,17,941,-1.227575962,-3,140,,7.447008159
-7.62,130,-972,0.931049875,15,923,-1.884045825,-5,152,,8.017074326
-7.56,128,-964,0.576782316,9,894,-1.074167487,-3,160,,8.148027484
-6.89,117,-968,0.831240104,13,896,-0.403483792,-1,142,,7.439591697
-6.29,107,-970,0.840620708,13,886,-2.105509265,-5,136,,6.886103314
-6.91,117,-966,0.708112373,11,890,-0.409247651,-1,140,,7.489178795
-7.24,123,-968,1.34562341,21,894,-3.479909367,-9,148,,7.83377564
-7.66,130,-966,0.823885015,13,904,-1.835770448,-5,156,,8.183315578
-7.42,126,-968,0.703371027,11,896,-0.372044417,-1,154,,8.004710139
-6.79,115,-966,0.583306555,9,884,-1.227575962,-3,140,,7.411993703
-7.46,126,-962,1.082122398,17,900,-2.671858345,-7,150,,7.969591758
-6.92,117,-964,1.094278136,17,890,-1.193486633,-3,144,,7.489178795
-7.05,119,-962,0.720250174,11,875,-2.783014246,-7,144,,7.744692436
-7.91,134,-964,0.956965216,15,898,-1.060909209,-3,162,,8.487060938
-8.38,142,-964,0.820256063,13,908,-3.084805117,-9,167,,8.888337859
-8.18,138,-960,0.836843175,13,890,-1.767822922,-5,162,,8.813855694
-7.49,126,-958,0.851186966,13,875,-1.835770448,-5,156,,8.194244173
-8.26,140,-964,1.096742125,17,888,-3.103352065,-9,166,,8.959351956
-9.6,164,-970,1.196108919,19,910,-1.565065426,-5,183,,10.21614665
-10.12,171,-958,0.829389049,13,898,-3.814065915,-13,195,,10.78134073
-9.86,166,-955,0.589305858,9,875,-2.055883977,-7,195,,10.74214129
-9.32,156,-951,0.863020928,13,863,-2.214749948,-7,181,,10.24638726
-8.93,150,-955,0.853136705,13,873,-2.371836643,-7,169,,9.749413942
-9.79,166,-962,1.206714301,19,902,-2.8155501,-9,183,,10.42775023
-10.08,171,-962,0.818453548,13,910,-0.899857611,-3,191,,10.6424377
-10.01,169,-957,0.456789318,7,878,-0.293821248,-1,195,,10.89518278
-9.84,166,-957,0.859039884,13,867,-0.890534171,-3,193,,10.83892377
-10,169,-958,1.231277918,19,884,-3.89369845,-13,191,,10.82298592
-10.24,173,-958,0.700245245,11,900,-0.863688025,-3,199,,10.88077911
-11.39,193,-958,0.834967111,13,892,-1.351061923,-5,212,,12.20873238
-11.16,189,-958,1.234069069,19,882,-3.542352909,-13,210,,12.09472879
-10.75,181,-953,0.594743124,9,867,-1.39717776,-5,205,,11.79201035
-11.45,193,-953,0.728575873,11,865,-2.364074058,-9,218,,12.57786291
-12.66,214,-953,1.73764956,27,890,-3.179822684,-13,234,,13.52004762
-12.88,218,-953,1.220238421,19,892,-3.152929635,-13,236,,13.73354233
-13.14,222,-951,1.239689501,19,878,-1.203512995,-5,238,,14.18965336
-12.48,210,-949,1.540914753,23,855,-2.762121854,-11,228,,13.79945313
-11.79,199,-953,1.120715477,17,869,-1.822428426,-7,220,,12.89824272
-13.05,220,-949,0.967739814,15,888,-1.713461311,-7,234,,13.91469302
-14.65,246,-941,1.874696083,29,886,-3.289234987,-15,261,,15.51740388
-14.65,246,-941,1.374831566,21,875,-2.431944259,-11,259,,15.70291211
-14.14,238,-945,1.125896645,17,865,-3.264276091,-15,263,,15.3839126
-14.42,242,-941,0.855095397,13,871,-2.851449623,-13,261,,15.52746738
-14.33,242,-947,0.984364401,15,873,-1.990167596,-9,259,,15.49360549
-15.11,253,-937,1.120715477,17,869,-2.341639986,-11,269,,16.2323127
-15.76,265,-939,1.627279517,25,880,-3.077448203,-15,279,,16.75891923
